,Source,Target,Value
1743,Moravský večerník,1Kgs 8:33,1
1744,Moravský večerník,1John 4:20,1
1745,Moravský večerník,Ezek 18:4,2
1746,Moravský večerník,2Chr 20:6,1
1747,Moravský večerník,2Cor 9:4,1
1750,Moravský večerník,Matt 13:30,1
1751,Moravský večerník,1Cor 1:10,1
1752,Moravský večerník,Ezek 24:19,2
1753,Moravský večerník,Exod 20:14/Deut 5:18,3
1757,Moravský večerník,Luke 14:14,1
1758,Moravský večerník,2Cor 5:10,1
1759,Moravský večerník,Mark 14:72,1
1761,Moravský večerník,Josh 12:8,2
1763,Moravský večerník,Jas 5:15,1
1764,Moravský večerník,Ps 102:2,2
1765,Moravský večerník,Lev 25:28,1
1766,Moravský večerník,Luke 6:38,1
1767,Moravský večerník,Job 19:7,1
1768,Moravský večerník,Luke 23:34,2
1769,Moravský večerník,Mark 4:12,1
1770,Moravský večerník,Sir 13:8,3
1771,Moravský večerník,Matt 20:16,7
1772,Moravský večerník,Gen 1:31,1
1774,Moravský večerník,Jas 2:20,1
1777,Moravský večerník,Luke 2:10,3
1779,Moravský večerník,John 3:13,1
1780,Moravský večerník,Matt 2:11,1
1783,Moravský večerník,Matt 6:13,1
1784,Moravský večerník,Matt 7:8,1
1787,Moravský večerník,John 16:19,1
1790,Moravský večerník,2Macc 2:6,1
1793,Moravský večerník,Matt 19:24,1
1794,Moravský večerník,1Cor 2:9,1
1795,Moravský večerník,Sir 19:22,1
1796,Moravský večerník,Matt 28:18,1
1797,Moravský večerník,Matt 4:4,5
1798,Moravský večerník,Luke 4:4,3
1799,Moravský večerník,2Sam 18:9,1
1800,Moravský večerník,Deut 4:19,1
1801,Moravský večerník,Dan 13:46,1
1802,Moravský večerník,Sus 1:46,1
1804,Moravský večerník,Ps 2:9,1
1806,Moravský večerník,2Chr 19:11,1
1807,Moravský večerník,Luke 11:8,1
1808,Moravský večerník,Luke 20:25,2
1809,Moravský večerník,Matt 7:21,3
1810,Moravský večerník,Matt 11:7,1
1811,Moravský večerník,Luke 7:24,1
1812,Moravský večerník,Luke 24:29,2
1813,Moravský večerník,Gen 49:22,2
1814,Moravský večerník,Num 11:20,1
1815,Moravský večerník,Matt 19:19,3
1817,Moravský večerník,Prov 31:10,1
1818,Moravský večerník,Matt 12:32,1
1820,Moravský večerník,Matt 19:18,2
1821,Moravský večerník,Deut 5:21,2
1822,Moravský večerník,Jer 6:3,1
1823,Moravský večerník,Jer 26:16,2
1824,Moravský večerník,Ezra 5:10,1
1826,Moravský večerník,John 14:27,1
1827,Moravský večerník,1Cor 10:24,1
1828,Moravský večerník,Luke 10:7,1
1829,Moravský večerník,Matt 6:9,1
1830,Moravský večerník,Matt 28:7,1
1831,Moravský večerník,John 13:1,1
1834,Moravský večerník,Gal 1:18,1
1838,Moravský večerník,Luke 23:43,1
1839,Moravský večerník,Exod 32:33,1
1840,Moravský večerník,Num 11:23,1
1841,Moravský večerník,Sir 35:21,1
1843,Moravský večerník,Eph 3:4,1
1844,Moravský večerník,Matt 5:28,1
1845,Moravský večerník,John 6:14,1
1847,Moravský večerník,Matt 5:37,1
1849,Moravský večerník,Matt 19:17,1
1850,Moravský večerník,Ezek 20:3,1
1851,Moravský večerník,Deut 32:10,1
1853,Moravský večerník,Matt 16:18,1
1854,Moravský večerník,Neh 9:17,1
1855,Moravský večerník,Ps 94:8,1
1856,Moravský večerník,Luke 1:42,1
1857,Moravský večerník,1Thess 4:11,1
1858,Moravský večerník,Ps 40:5,2
1859,Moravský večerník,2Kgs 1:5,1
1860,Moravský večerník,Eph 4:4,2
1863,Moravský večerník,Esth 6:4,2
1864,Moravský večerník,2Tim 3:10,1
1865,Moravský večerník,Gen 37:36,1
1867,Moravský večerník,Rom 15:17,1
1868,Moravský večerník,Matt 27:46,2
1871,Moravský večerník,Heb 5:9,1
1872,Moravský večerník,2Kgs 13:2,1
1873,Moravský večerník,Jer 46:16,1
1875,Moravský večerník,Matt 28:20,2
1876,Moravský večerník,Gen 3:19,2
1878,Moravský večerník,John 1:29,1
1879,Moravský večerník,1Chr 9:34,1
1880,Moravský večerník,Matt 6:10,1
1882,Moravský večerník,Matt 4:9,2
1883,Moravský večerník,Luke 11:24,3
1885,Moravský večerník,Luke 6:37,1
1886,Moravský večerník,Luke 3:19,1
1887,Moravský večerník,Matt 6:29,1
1888,Moravský večerník,Gen 1:2,1
1889,Moravský večerník,Matt 6:24,1
1890,Moravský večerník,Matt 5:3,2
1891,Moravský večerník,1Pet 3:18,1
1892,Moravský večerník,Matt 11:15/Matt 13:9,1
1894,Moravský večerník,2Kgs 6:15,1
1897,Moravský večerník,Matt 25:35,1
1898,Moravský večerník,Luke 22:41,1
1900,Moravský večerník,Mark 4:26,1
1902,Moravský večerník,Luke 16:2,1
1905,Moravský večerník,Matt 19:21,1
1906,Moravský večerník,Lev 22:2,1
1907,Moravský večerník,Judg 19:17,1
1908,Moravský večerník,Sir 36:12,1
1910,Moravský večerník,Nah 1:7,1
1911,Moravský večerník,Mark 10:23,2
1912,Moravský večerník,Gen 1:27,1
1914,Moravský večerník,Matt 11:25,1
1915,Moravský večerník,Titus 3:5,1
1917,Moravský večerník,2Cor 9:7,1
1918,Moravský večerník,2Cor 5:15,1
1919,Moravský večerník,2Macc 4:18,1
1921,Moravský večerník,Deut 31:20,1
1922,Moravský večerník,2Cor 1:2/Phil 1:2/2Thess 1:2/1Cor 1:3/Eph 1:2/Gal 1:3,1
1925,Moravský večerník,Luke 2:32,1
1926,Moravský večerník,Matt 7:1,1
1927,Moravský večerník,Acts 26:9,1
1928,Moravský večerník,John 16:16,1
1930,Moravský večerník,Ps 78:20,1
1932,Moravský večerník,Luke 1:37,1
1933,Moravský večerník,Matt 22:21,1
1934,Moravský večerník,Matt 23:24,1
1935,Moravský večerník,Matt 24:31,1
1937,Moravský večerník,Mark 14:34,1
1938,Moravský večerník,2Chr 34:3,1
1939,Moravský večerník,Mark 1:7,1
1940,Moravský večerník,Luke 6:27,1
1941,Moravský večerník,2Sam 14:5,1
1942,Moravský večerník,Deut 19:16,1
1943,Moravský večerník,Matt 22:39,1
1944,Moravský večerník,1Kgs 8:8,1
1948,Moravský večerník,Prov 16:21,1
1950,Moravský večerník,John 8:12,1
1951,Polední list,Matt 6:12,3
1952,Polední list,Eph 6:2,1
1953,Polední list,Exod 20:13/Deut 5:17,19
1954,Polední list,Matt 5:38,8
1955,Polední list,2Cor 7:10,2
1957,Polední list,Matt 22:39,1
1960,Polední list,Eph 4:4,1
1961,Polední list,Gen 3:15,1
1962,Polední list,2Chr 19:11,4
1963,Polední list,Jer 49:35,1
1964,Polední list,Acts 3:6,1
1965,Polední list,Acts 19:7,1
1966,Polední list,Mark 14:72,1
1967,Polední list,1Tim 5:18,2
1969,Polední list,Exod 26:28,1
1970,Polední list,John 10:16,1
1972,Polední list,1Cor 12:15,1
1974,Polední list,Gen 46:33,2
1975,Polední list,John 1:29,1
1976,Polední list,Gen 12:4,1
1978,Polední list,Num 11:20,2
1980,Polední list,Mark 14:62,3
1983,Polední list,Luke 23:34,2
1984,Polední list,Jer 19:5,1
1985,Polední list,Luke 21:6,1
1986,Polední list,Matt 6:11/Luke 11:3,2
1987,Polední list,Exod 20:15/Deut 5:19,1
1989,Polední list,Prov 26:27,1
1990,Polední list,Num 27:5,1
1991,Polední list,Prov 20:2,1
1992,Polední list,Ps 117:19,1
1993,Polední list,Lev 5:18,1
1996,Polední list,Rom 9:30,3
1997,Polední list,Gen 6:20,1
1998,Polední list,Judg 16:29,1
1999,Polední list,John 1:1,1
2001,Polední list,Matt 7:7,1
2004,Polední list,Jer 26:16,1
2005,Polední list,Acts 2:4,1
2006,Polední list,Luke 18:42,2
2007,Polední list,1John 3:7,1
2008,Polední list,1Cor 10:24,1
2009,Polední list,Matt 16:18,1
2010,Polední list,John 3:16,1
2011,Polední list,1John 4:21,1
2012,Polední list,Esth 1:5,1
2014,Polední list,Matt 12:45,1
2015,Polední list,Dan 5:25,1
2016,Polední list,2Cor 2:6,2
2017,Polední list,Ezek 20:3,1
2018,Polední list,Eccl 3:1,1
2019,Polední list,Jer 50:17,1
2021,Polední list,Acts 2:17,1
2022,Polední list,Gen 47:7,1
2023,Polední list,1Cor 7:26,2
2024,Polední list,Luke 8:6,3
2025,Polední list,Matt 28:7,1
2026,Polední list,Exod 2:4,1
2029,Polední list,Matt 4:4,1
2030,Polední list,Luke 4:4,1
2031,Polední list,Matt 2:6,1
2033,Polední list,Luke 2:1,1
2035,Polední list,Luke 2:8,1
2036,Polední list,Luke 2:7,1
2037,Polední list,Luke 2:18,1
2038,Polední list,Luke 2:12,1
2039,Polední list,Matt 15:8,1
2040,Polední list,Luke 2:29,1
2041,Polední list,2Chr 25:17,2
2042,Polední list,Acts 7:57,1
2046,Polední list,Zech 4:13,1
2050,Polední list,Matt 27:42,1
2052,Polední list,John 4:38,1
2053,Polední list,Heb 5:9,1
2055,Polední list,Matt 7:1,2
2056,Polední list,2Macc 14:26,1
2058,Polední list,Matt 6:9,1
2059,Polední list,Matt 6:10,1
2060,Polední list,Gen 30:27,1
2068,Polední list,Acts 2:2,1
2069,Polední list,Sir 13:8,1
2070,Polední list,Luke 13:34,1
2071,Polední list,Luke 3:4,1
2072,Polední list,Mark 1:3,1
2073,Polední list,Matt 15:13,1
2074,Polední list,1Sam 25:9,1
2075,Polední list,Luke 19:46,1
2076,Polední list,Mark 11:17,1
2077,Polední list,John 15:7,1
2078,Polední list,Gen 9:1,1
2080,Posel záhrobní,Exod 20:13/Deut 5:17,14
2081,Posel záhrobní,1John 4:1,2
2099,Posel záhrobní,Matt 11:29,1
2100,Posel záhrobní,Matt 11:28,7
2103,Posel záhrobní,Matt 22:21,1
2104,Posel záhrobní,Matt 25:35,2
2105,Posel záhrobní,Matt 7:3,1
2106,Posel záhrobní,Matt 16:24,1
2109,Posel záhrobní,Rom 13:12,1
2110,Posel záhrobní,John 10:30,9
2111,Posel záhrobní,Matt 19:28,2
2112,Posel záhrobní,2Cor 1:2/Phil 1:2/2Thess 1:2/1Cor 1:3/Eph 1:2/Gal 1:3,1
2117,Posel záhrobní,Eccl 12:1,1
2118,Posel záhrobní,Matt 23:13,2
2119,Posel záhrobní,Matt 10:16,1
2120,Posel záhrobní,Matt 18:20,1
2121,Posel záhrobní,Luke 6:27,4
2123,Posel záhrobní,Matt 6:13,1
2125,Posel záhrobní,Gen 1:1,1
2126,Posel záhrobní,Gen 1:2,1
2127,Posel záhrobní,Gen 1:3,1
2128,Posel záhrobní,Gen 1:4,1
2131,Posel záhrobní,John 3:3,1
2132,Posel záhrobní,1Cor 3:16,4
2133,Posel záhrobní,Ps 143:3,1
2134,Posel záhrobní,2Cor 1:19,1
2135,Posel záhrobní,Gen 1:27,2
2136,Posel záhrobní,Rom 11:36,1
2137,Posel záhrobní,Matt 19:19,1
2138,Posel záhrobní,John 18:7,3
2139,Posel záhrobní,Isa 7:23,1
2144,Posel záhrobní,Dan 4:28,5
2145,Posel záhrobní,Matt 22:39,6
2146,Posel záhrobní,John 10:16,3
2147,Posel záhrobní,Matt 6:9,1
2148,Posel záhrobní,Matt 6:10,2
2149,Posel záhrobní,Matt 6:11/Luke 11:3,1
2154,Posel záhrobní,Matt 7:21,5
2155,Posel záhrobní,1Pet 3:9,1
2160,Posel záhrobní,Matt 5:3,2
2162,Posel záhrobní,Luke 19:40,1
2169,Posel záhrobní,Matt 25:37,1
2170,Posel záhrobní,Luke 6:38,1
2172,Posel záhrobní,Luke 18:42,5
2173,Posel záhrobní,Matt 6:12,2
2174,Posel záhrobní,Mark 10:23,1
2175,Posel záhrobní,Isa 10:1,1
2185,Posel záhrobní,Matt 20:1,1
2190,Posel záhrobní,Acts 16:31,2
2191,Posel záhrobní,Matt 22:37,1
2193,Posel záhrobní,Luke 4:12,1
2194,Posel záhrobní,Matt 16:16,1
2195,Posel záhrobní,Luke 12:4,1
2196,Posel záhrobní,Matt 10:28,1
2197,Posel záhrobní,Luke 20:25,1
2198,Posel záhrobní,Gen 29:25,1
2199,Posel záhrobní,Rom 9:30,2
2207,Posel záhrobní,Jas 5:1,1
2213,Posel záhrobní,Matt 5:8,1
2216,Posel záhrobní,1Thess 5:9,1
2218,Posel záhrobní,Ps 2:9,1
2222,Posel záhrobní,Luke 5:31,1
2224,Posel záhrobní,Gen 1:26,1
2226,Posel záhrobní,John 1:1,4
2227,Posel záhrobní,Matt 10:39,1
2229,Posel záhrobní,Mark 13:25,1
2230,Posel záhrobní,Gen 49:10,1
2232,Posel záhrobní,Mark 13:31/Matt 24:35/Luke 21:33,3
2244,Posel záhrobní,Matt 12:40,1
2249,Posel záhrobní,John 20:19,1
2251,Posel záhrobní,John 20:21,1
2252,Posel záhrobní,John 20:25,1
2254,Posel záhrobní,John 20:29,1
2255,Posel záhrobní,Luke 24:29,1
2258,Posel záhrobní,Matt 13:25,1
2259,Posel záhrobní,Matt 18:7,1
2260,Posel záhrobní,Matt 25:30,1
2262,Posel záhrobní,Matt 27:40,1
2265,Posel záhrobní,Ps 94:18,2
2266,Posel záhrobní,1John 4:20,1
2267,Posel záhrobní,Mark 10:24,1
2268,Posel záhrobní,John 11:25,1
2272,Posel záhrobní,Matt 7:16,1
2273,Posel záhrobní,John 1:29,2
2275,Posel záhrobní,Mark 11:10,1
2276,Posel záhrobní,Mark 10:31,1
2277,Posel záhrobní,Matt 19:30,1
2278,Posel záhrobní,Luke 8:6,1
2280,Posel záhrobní,John 14:6,2
2283,Posel záhrobní,1Tim 1:1,1
2288,Posel záhrobní,1Cor 13:3,1
2289,Posel záhrobní,Matt 12:7,3
2290,Posel záhrobní,Matt 6:33,4
2291,Posel záhrobní,Mark 15:34,2
2293,Posel záhrobní,Rev 22:13,1
2294,Posel záhrobní,Matt 5:38,3
2295,Posel záhrobní,Luke 22:19,1
2296,Posel záhrobní,Acts 2:17,1
2297,Posel záhrobní,1Cor 13:11,1
2298,Posel záhrobní,Jdt 13:15,1
2299,Posel záhrobní,2Sam 14:5,2
2300,Posel záhrobní,Gen 9:1,2
2312,Posel záhrobní,1Cor 15:54,1
2314,Posel záhrobní,Ezek 34:10,1
2318,Posel záhrobní,Matt 27:46,1
2319,Posel záhrobní,2Tim 3:10,1
2320,Posel záhrobní,Matt 22:14,1
2321,Posel záhrobní,2Tim 2:8,1
2323,Posel záhrobní,Matt 18:18,1
2324,Posel záhrobní,Exod 20:15/Deut 5:19,1
2325,Posel záhrobní,Heb 6:2,1
2338,Posel záhrobní,Matt 2:11,1
2339,Posel záhrobní,John 4:14,2
2346,Posel záhrobní,Sir 33:15,1
2354,Posel záhrobní,Eph 5:16,1
2358,Posel záhrobní,Acts 13:6,2
2359,Posel záhrobní,Acts 13:10,1
2360,Posel záhrobní,John 6:54,1
2361,Posel záhrobní,Matt 13:30,1
2362,Posel záhrobní,Matt 7:2,1
2365,Posel záhrobní,Exod 15:27,1
2368,Posel záhrobní,Jas 5:16,1
2370,Posel záhrobní,Luke 21:29,1
2372,Posel záhrobní,Mark 4:26,1
2374,Posel záhrobní,1John 3:8,1
2375,Posel záhrobní,Matt 5:20,1
2376,Posel záhrobní,Matt 18:3,1
2378,Posel záhrobní,Matt 7:7,1
2379,Posel záhrobní,Matt 20:16,1
2388,Posel záhrobní,Matt 6:26,1
2394,Posel záhrobní,Mark 9:30,1
2396,Posel záhrobní,Luke 4:24,1
2398,Posel záhrobní,Mark 1:3,1
2401,Posel záhrobní,Dan 5:25,3
2403,Posel záhrobní,Dan 5:28,1
2405,Posel záhrobní,Matt 27:38,1
2406,Posel záhrobní,Luke 23:43,1
2407,Posel záhrobní,2Tim 1:9,1
2408,Posel záhrobní,1John 5:6,1
2409,Posel záhrobní,Job 16:22,1
2410,Posel záhrobní,Mark 9:9,1
2411,Posel záhrobní,Luke 10:27,1
2413,Posel záhrobní,Gen 3:19,1
2414,Posel záhrobní,Eph 5:27,1
2415,Posel záhrobní,John 2:4,1
2416,Posel záhrobní,Matt 27:64,1
2417,Posel záhrobní,Luke 23:34,2
2418,Posel záhrobní,Mark 8:36,2
2421,Posel záhrobní,John 14:16,1
2422,Posel záhrobní,Lev 19:4,1
2423,Posel záhrobní,Matt 2:6,1
2424,Posel záhrobní,Luke 2:14,4
2425,Posel záhrobní,1Cor 2:9,1
2426,Posel záhrobní,1Kgs 8:29,1
2427,Posel záhrobní,Jdt 13:24,1
2429,Posel záhrobní,Luke 12:31,1
2431,Posel záhrobní,Luke 6:25,1
2432,Posel záhrobní,Matt 8:8,1
2435,Přítomnost,Exod 20:15/Deut 5:19,6
2436,Přítomnost,Exod 20:13/Deut 5:17,39
2437,Přítomnost,Matt 19:19,4
2438,Přítomnost,Rom 9:30,5
2439,Přítomnost,Matt 23:23,1
2440,Přítomnost,Luke 13:34,1
2441,Přítomnost,Acts 10:47,1
2442,Přítomnost,1Pet 3:18,2
2443,Přítomnost,2Chr 15:12,1
2444,Přítomnost,Matt 11:7,1
2445,Přítomnost,Luke 7:24,1
2446,Přítomnost,Luke 11:23,1
2447,Přítomnost,Matt 12:30,1
2448,Přítomnost,Ezra 5:16,1
2449,Přítomnost,Luke 3:4,7
2450,Přítomnost,Mark 1:3,7
2451,Přítomnost,Matt 7:1,2
2452,Přítomnost,Luke 11:9,1
2453,Přítomnost,Matt 6:11/Luke 11:3,3
2455,Přítomnost,1Cor 15:55,1
2457,Přítomnost,Eph 6:2,3
2458,Přítomnost,Luke 18:20,3
2459,Přítomnost,Matt 19:18,2
2460,Přítomnost,Matt 22:39,3
2461,Přítomnost,Exod 20:14/Deut 5:18,3
2463,Přítomnost,Matt 5:38,10
2465,Přítomnost,Luke 21:6,3
2467,Přítomnost,John 1:1,8
2468,Přítomnost,Rom 8:31,1
2469,Přítomnost,Acts 13:9,2
2470,Přítomnost,Matt 10:39,1
2472,Přítomnost,Matt 4:4,2
2473,Přítomnost,Luke 4:4,2
2474,Přítomnost,Rom 1:15,1
2475,Přítomnost,Matt 5:20,2
2476,Přítomnost,Matt 18:3,2
2479,Přítomnost,Matt 5:3,5
2480,Přítomnost,Mark 10:31,2
2481,Přítomnost,Matt 19:30,2
2483,Přítomnost,Matt 6:9,2
2484,Přítomnost,Mark 10:48,1
2485,Přítomnost,Mark 14:62,1
2486,Přítomnost,Mark 12:30,2
2488,Přítomnost,Luke 12:24,1
2489,Přítomnost,Luke 8:8,3
2490,Přítomnost,1Cor 1:25,2
2492,Přítomnost,2Sam 11:16,1
2493,Přítomnost,Luke 10:7,1
2496,Přítomnost,Mark 9:9,1
2497,Přítomnost,Matt 16:14,2
2498,Přítomnost,John 18:7,1
2500,Přítomnost,Job 19:7,1
2501,Přítomnost,Exod 26:28,1
2502,Přítomnost,Matt 6:33,4
2506,Přítomnost,2Tim 4:2,1
2507,Přítomnost,Jude 1:9,1
2509,Přítomnost,2Tim 3:10,1
2510,Přítomnost,Mark 2:9,1
2512,Přítomnost,Acts 16:31,1
2513,Přítomnost,Matt 25:21,1
2514,Přítomnost,Matt 25:23,1
2517,Přítomnost,John 15:15,1
2518,Přítomnost,Mark 15:34,2
2519,Přítomnost,Matt 27:46,2
2520,Přítomnost,Matt 12:45,6
2523,Přítomnost,1Tim 6:11,4
2524,Přítomnost,Matt 5:37,3
2525,Přítomnost,Deut 11:9,1
2527,Přítomnost,Deut 31:20,3
2528,Přítomnost,Rom 12:8,1
2529,Přítomnost,Gen 1:4,2
2530,Přítomnost,Gen 1:1,3
2531,Přítomnost,Gen 1:3,2
2533,Přítomnost,2Tim 1:9,1
2534,Přítomnost,Luke 20:25,4
2536,Přítomnost,John 5:29,1
2537,Přítomnost,Jer 32:22,1
2539,Přítomnost,Prov 26:27,4
2541,Přítomnost,Luke 10:29,1
2542,Přítomnost,1John 4:16,1
2543,Přítomnost,Judg 19:17,1
2544,Přítomnost,Luke 22:42,1
2545,Přítomnost,Matt 11:5,8
2548,Přítomnost,Exod 20:8,1
2549,Přítomnost,Dan 3:26,1
2550,Přítomnost,Matt 22:37,1
2552,Přítomnost,John 15:25,1
2553,Přítomnost,John 18:9,1
2555,Přítomnost,Matt 28:20,2
2556,Přítomnost,Matt 7:21,1
2558,Přítomnost,Exod 34:21,1
2559,Přítomnost,Luke 24:19,1
2561,Přítomnost,Matt 24:31,1
2562,Přítomnost,Ps 37:5,1
2563,Přítomnost,John 10:16,1
2564,Přítomnost,2Cor 2:6,1
2566,Přítomnost,1Kgs 8:8,1
2567,Přítomnost,Luke 6:27,2
2570,Přítomnost,John 20:2,1
2571,Přítomnost,Matt 11:3,1
2573,Přítomnost,Phil 4:16,1
2575,Přítomnost,Matt 4:9,2
2578,Přítomnost,Deut 5:21,1
2579,Přítomnost,Jer 46:16,1
2580,Přítomnost,Gal 6:2,1
2582,Přítomnost,Heb 5:9,3
2583,Přítomnost,Mark 14:72,1
2584,Přítomnost,Phil 4:15,1
2585,Přítomnost,Luke 2:14,1
2586,Přítomnost,Gal 1:18,1
2588,Přítomnost,Matt 10:16,1
2589,Přítomnost,1Cor 10:23,1
2590,Přítomnost,1Cor 7:26,1
2591,Přítomnost,Jdt 13:15,1
2593,Přítomnost,Ps 23:3,1
2594,Přítomnost,Mark 9:30,1
2595,Přítomnost,1Cor 10:24,1
2596,Přítomnost,John 11:34,1
2598,Přítomnost,2Cor 7:10,1
2599,Přítomnost,Matt 19:4,1
2602,Přítomnost,Matt 5:39,1
2604,Přítomnost,Matt 22:14,1
2605,Přítomnost,Prov 16:21,1
2607,Přítomnost,Matt 16:18,1
2608,Přítomnost,Luke 23:34,2
2612,Přítomnost,Mark 12:33,1
2613,Přítomnost,2Cor 3:6,1
2614,Přítomnost,Mark 14:27,1
2615,Přítomnost,Prov 31:10,1
2616,Přítomnost,Matt 6:10,1
2617,Přítomnost,Matt 2:11,1
2618,Přítomnost,Deut 28:66,1
2622,Přítomnost,John 19:36,1
2624,Přítomnost,Luke 14:31,1
2625,Přítomnost,Matt 20:16,2
2627,Přítomnost,Zech 4:13,1
2628,Přítomnost,Sir 10:27,1
2629,Přítomnost,1Cor 15:20,1
2632,Přítomnost,Eccl 1:2,1
2633,Přítomnost,Eccl 12:8,1
2635,Přítomnost,John 5:33,1
2637,Přítomnost,John 15:7,1
2638,Přítomnost,Luke 18:11,1
2639,Přítomnost,1Cor 13:7,1
2641,Přítomnost,Ezra 9:14,1
2642,Přítomnost,Ezek 26:20,1
2644,Přítomnost,Matt 27:40,1
2645,Přítomnost,Deut 5:9,1
2646,Přítomnost,Exod 20:5,1
2647,Přítomnost,Matt 6:26,1
2651,Přítomnost,Matt 26:31,1
2652,Přítomnost,Sir 19:22,1
2654,Přítomnost,2Tim 4:1,1
2655,Přítomnost,Matt 7:9,1
2656,Přítomnost,John 6:56,1
2658,Přítomnost,Matt 18:20,1
2659,Studentský časopis,Exod 20:13/Deut 5:17,18
2660,Studentský časopis,Matt 22:39,1
2663,Studentský časopis,Luke 23:34,1
2664,Studentský časopis,Matt 19:19,1
2665,Studentský časopis,Gen 40:14,1
2666,Studentský časopis,Matt 5:38,5
2667,Studentský časopis,John 10:16,1
2669,Studentský časopis,Acts 3:6,1
2670,Studentský časopis,Ezek 24:19,1
2671,Studentský časopis,Matt 6:13,1
2672,Studentský časopis,Prov 26:27,1
2674,Studentský časopis,Neh 9:17,1
2675,Studentský časopis,Matt 20:31,1
2676,Studentský časopis,Tob 8:10,2
2677,Studentský časopis,1Cor 12:15,1
2679,Studentský časopis,Exod 20:15/Deut 5:19,2
2681,Studentský časopis,Mal 1:8,1
2682,Studentský časopis,Matt 4:4,2
2683,Studentský časopis,Ps 40:5,1
2684,Studentský časopis,Acts 4:20,1
2686,Studentský časopis,Matt 27:40,1
2687,Studentský časopis,Matt 7:16,1
2688,Studentský časopis,Gen 1:28,1
2691,Studentský časopis,2Kgs 4:12,1
2692,Studentský časopis,Luke 22:19,1
2693,Studentský časopis,Mark 10:48,2
2695,Studentský časopis,Matt 27:63,1
2697,Studentský časopis,Luke 1:42,1
2698,Studentský časopis,John 1:1,2
2699,Studentský časopis,Luke 3:4,1
2700,Studentský časopis,Mark 1:3,1
2701,Studentský časopis,Mark 16:16,2
2703,Studentský časopis,Matt 27:46,1
2705,Studentský časopis,Luke 24:29,1
2706,Studentský časopis,1Tim 6:11,1
2707,Studentský časopis,Matt 11:15/Matt 13:9,1
2708,Studentský časopis,Jas 5:9,1
2709,Studentský časopis,Rom 9:30,1
2711,Studentský časopis,Heb 5:9,1
2712,Studentský časopis,Matt 26:45,1
2713,Studentský časopis,Luke 21:6,1
2714,Studentský časopis,Luke 12:20,1
2715,Studentský časopis,Matt 19:28,1
2717,Studentský časopis,John 19:36,1
2718,Studentský časopis,Ps 37:5,1
2719,Studentský časopis,Matt 5:3,1
2720,Studentský časopis,Jer 46:16,2
2721,Studentský časopis,Gen 1:2,1
2723,Studentský časopis,Ezek 18:4,1
2725,Studentský časopis,Matt 19:4,1
2727,Studentský časopis,Ps 136:5,1
2729,Studentský časopis,1Cor 15:17,1
2730,Studentský časopis,Ezra 5:16,1
2731,Studentský časopis,Rom 13:2,1
2734,Studentský časopis,Matt 6:11/Luke 11:3,1
2736,Studentský časopis,John 1:14,1
2738,Studentský časopis,Matt 6:9,1
2739,Studentský časopis,Mark 9:9,1
2740,Studentský časopis,Mark 14:62,1
2742,Studentský časopis,John 15:25,1
2743,Studentský časopis,John 18:9,1
2746,Studentský časopis,Luke 8:8,1
2747,Venkov,Luke 8:6,2
2748,Venkov,Jer 46:16,3
2749,Venkov,Matt 20:16,25
2750,Venkov,2Chr 19:11,28
2751,Venkov,Gen 29:25,1
2752,Venkov,Matt 6:11/Luke 11:3,23
2754,Venkov,Matt 7:15,2
2755,Venkov,Gen 1:2,1
2756,Venkov,Acts 4:20,2
2757,Venkov,Mark 15:34,4
2758,Venkov,Matt 27:46,10
2759,Venkov,Deut 5:21,5
2760,Venkov,Luke 2:10,5
2761,Venkov,Jer 19:5,4
2762,Venkov,Luke 3:4,9
2763,Venkov,Mark 1:3,11
2767,Venkov,Eccl 1:2,2
2768,Venkov,Luke 2:14,12
2770,Venkov,Heb 5:9,10
2771,Venkov,Exod 20:13/Deut 5:17,142
2776,Venkov,Matt 22:39,6
2777,Venkov,John 3:16,1
2780,Venkov,Eph 3:4,1
2781,Venkov,Exod 20:15/Deut 5:19,9
2783,Venkov,Rom 4:21,5
2785,Venkov,2Tim 4:7,11
2786,Venkov,Exod 34:21,3
2789,Venkov,Sir 36:12,1
2790,Venkov,Luke 18:42,12
2791,Venkov,Acts 26:9,5
2792,Venkov,John 19:36,2
2793,Venkov,Gen 3:19,4
2794,Venkov,2Sam 5:4,1
2795,Venkov,2Cor 2:6,14
2796,Venkov,Ps 40:5,25
2797,Venkov,Deut 19:16,1
2798,Venkov,Matt 19:19,3
2799,Venkov,Ezek 24:19,6
2801,Venkov,John 1:14,2
2802,Venkov,1Cor 5:7,1
2804,Venkov,Mark 8:17,1
2808,Venkov,Matt 6:13,11
2809,Venkov,1John 5:6,4
2810,Venkov,Matt 7:5,2
2811,Venkov,Luke 14:10,1
2812,Venkov,Matt 19:18,5
2813,Venkov,John 1:27,1
2816,Venkov,Matt 5:38,31
2817,Venkov,Deut 9:9,5
2819,Venkov,Num 27:5,3
2822,Venkov,Rom 9:30,53
2823,Venkov,Luke 8:5,1
2826,Venkov,Luke 6:36,2
2827,Venkov,Ps 78:20,3
2828,Venkov,Prov 31:10,7
2829,Venkov,1Cor 7:26,5
2830,Venkov,Gal 6:2,6
2834,Venkov,2Cor 7:10,9
2835,Venkov,Matt 12:45,11
2836,Venkov,Matt 2:11,2
2838,Venkov,Luke 14:11,1
2839,Venkov,1Pet 3:9,2
2841,Venkov,Matt 7:8,3
2842,Venkov,Esth 6:4,4
