,Source,Target,Value
2309,Posel záhrobní,Ex 20:15/Dt 5:19,1
2310,Posel záhrobní,Zd 6:2,1
2323,Posel záhrobní,Mt 2:11,1
2324,Posel záhrobní,J 4:14,2
2331,Posel záhrobní,Sir 33:15,1
2339,Posel záhrobní,Ef 5:16,1
2343,Posel záhrobní,Sk 13:6,2
2344,Posel záhrobní,Sk 13:10,1
2345,Posel záhrobní,J 6:54,1
2346,Posel záhrobní,Mt 13:30,1
2347,Posel záhrobní,Mt 7:2,1
2350,Posel záhrobní,Ex 15:27,1
2353,Posel záhrobní,Jk 5:16,1
2355,Posel záhrobní,L 21:29,1
2357,Posel záhrobní,Mk 4:26,1
2359,Posel záhrobní,1J 3:8,1
2360,Posel záhrobní,Mt 5:20,1
2361,Posel záhrobní,Mt 18:3,1
2363,Posel záhrobní,Mt 7:7,1
2364,Posel záhrobní,Mt 20:16,1
2373,Posel záhrobní,Mt 6:26,1
2379,Posel záhrobní,Mk 9:30,1
2381,Posel záhrobní,L 4:24,1
2383,Posel záhrobní,Mk 1:3,1
2386,Posel záhrobní,Da 5:25,3
2388,Posel záhrobní,Da 5:28,1
2390,Posel záhrobní,Mt 27:38,1
2391,Posel záhrobní,L 23:43,1
2392,Posel záhrobní,2Tm 1:9,1
2393,Posel záhrobní,1J 5:6,1
2394,Posel záhrobní,Jb 16:22,1
2395,Posel záhrobní,Mk 9:9,1
2396,Posel záhrobní,L 10:27,1
2398,Posel záhrobní,Gn 3:19,1
2399,Posel záhrobní,Ef 5:27,1
2400,Posel záhrobní,J 2:4,1
2401,Posel záhrobní,Mt 27:64,1
2402,Posel záhrobní,L 23:34,2
2403,Posel záhrobní,Mk 8:36,2
2406,Posel záhrobní,J 14:16,1
2407,Posel záhrobní,Lv 19:4,1
2408,Posel záhrobní,Mt 2:6,1
2409,Posel záhrobní,L 2:14,4
2410,Posel záhrobní,1K 2:9,1
2411,Posel záhrobní,1Kr 8:29,1
2412,Posel záhrobní,Jud 13:24,1
2414,Posel záhrobní,L 12:31,1
2416,Posel záhrobní,L 6:25,1
2417,Posel záhrobní,Mt 8:8,1
2420,Přítomnost,Ex 20:15/Dt 5:19,6
2421,Přítomnost,Ex 20:13/Dt 5:17,39
2422,Přítomnost,Mt 19:19,4
2423,Přítomnost,Mt 23:23,1
2424,Přítomnost,L 13:34,1
2425,Přítomnost,Sk 10:47,1
2426,Přítomnost,1P 3:18,2
2427,Přítomnost,2Pa 15:12,1
2428,Přítomnost,Mt 11:7,1
2429,Přítomnost,L 7:24,1
2430,Přítomnost,L 11:23,1
2431,Přítomnost,Mt 12:30,1
2432,Přítomnost,Ezd 5:16,1
2433,Přítomnost,L 3:4,7
2434,Přítomnost,Mk 1:3,7
2435,Přítomnost,Mt 7:1,2
2436,Přítomnost,L 11:9,1
2437,Přítomnost,Mt 6:11/L 11:3,3
2439,Přítomnost,1K 15:55,1
2441,Přítomnost,Ef 6:2,3
2442,Přítomnost,L 18:20,3
2443,Přítomnost,Mt 19:18,2
2444,Přítomnost,Mt 22:39,3
2445,Přítomnost,Ex 20:14/Dt 5:18,3
2447,Přítomnost,Mt 5:38,10
2449,Přítomnost,L 21:6,3
2451,Přítomnost,J 1:1,8
2452,Přítomnost,R 8:31,1
2453,Přítomnost,Sk 13:9,2
2454,Přítomnost,Mt 10:39,1
2456,Přítomnost,Mt 4:4,2
2457,Přítomnost,L 4:4,2
2458,Přítomnost,R 1:15,1
2459,Přítomnost,Mt 5:20,2
2460,Přítomnost,Mt 18:3,2
2463,Přítomnost,Mt 5:3,5
2464,Přítomnost,Mk 10:31,2
2465,Přítomnost,Mt 19:30,2
2467,Přítomnost,Mt 6:9,2
2468,Přítomnost,Mk 10:48,1
2469,Přítomnost,Mk 14:62,1
2470,Přítomnost,Mk 12:30,2
2472,Přítomnost,L 12:24,1
2473,Přítomnost,L 8:8,3
2474,Přítomnost,1K 1:25,2
2476,Přítomnost,2S 11:16,1
2477,Přítomnost,L 10:7,1
2480,Přítomnost,Mk 9:9,1
2481,Přítomnost,Mt 16:14,2
2482,Přítomnost,J 18:7,1
2484,Přítomnost,Jb 19:7,1
2485,Přítomnost,Ex 26:28,1
2486,Přítomnost,Mt 6:33,4
2490,Přítomnost,2Tm 4:2,1
2491,Přítomnost,Ju 1:9,1
2493,Přítomnost,2Tm 3:10,1
2494,Přítomnost,Mk 2:9,1
2496,Přítomnost,Sk 16:31,1
2497,Přítomnost,Mt 25:21,1
2498,Přítomnost,Mt 25:23,1
2501,Přítomnost,J 15:15,1
2502,Přítomnost,Mk 15:34,2
2503,Přítomnost,Mt 27:46,2
2504,Přítomnost,Mt 12:45,6
2507,Přítomnost,1Tm 6:11,4
2508,Přítomnost,Mt 5:37,3
2509,Přítomnost,Dt 11:9,1
2511,Přítomnost,Dt 31:20,3
2512,Přítomnost,R 12:8,1
2513,Přítomnost,Gn 1:4,2
2514,Přítomnost,Gn 1:1,3
2515,Přítomnost,Gn 1:3,2
2517,Přítomnost,2Tm 1:9,1
2518,Přítomnost,L 20:25,4
2520,Přítomnost,J 5:29,1
2521,Přítomnost,Jr 32:22,1
2523,Přítomnost,Pr 26:27,4
2525,Přítomnost,L 10:29,1
2526,Přítomnost,1J 4:16,1
2527,Přítomnost,Sd 19:17,1
2528,Přítomnost,L 22:42,1
2529,Přítomnost,Mt 11:5,8
2532,Přítomnost,Ex 20:8,1
2533,Přítomnost,Da 3:26,1
2534,Přítomnost,Mt 22:37,1
2536,Přítomnost,J 15:25,1
2537,Přítomnost,J 18:9,1
2539,Přítomnost,Mt 28:20,2
2540,Přítomnost,Mt 7:21,1
2542,Přítomnost,Ex 34:21,1
2543,Přítomnost,L 24:19,1
2545,Přítomnost,Mt 24:31,1
2546,Přítomnost,Z 37:5,1
2547,Přítomnost,J 10:16,1
2548,Přítomnost,2K 2:6,1
2550,Přítomnost,1Kr 8:8,1
2551,Přítomnost,L 6:27,2
2554,Přítomnost,J 20:2,1
2555,Přítomnost,Mt 11:3,1
2557,Přítomnost,Fp 4:16,1
2559,Přítomnost,Mt 4:9,2
2562,Přítomnost,Dt 5:21,1
2563,Přítomnost,Jr 46:16,1
2564,Přítomnost,Ga 6:2,1
2566,Přítomnost,Zd 5:9,3
2567,Přítomnost,Mk 14:72,1
2568,Přítomnost,Fp 4:15,1
2569,Přítomnost,L 2:14,1
2570,Přítomnost,Ga 1:18,1
2572,Přítomnost,Mt 10:16,1
2573,Přítomnost,1K 10:23,1
2574,Přítomnost,1K 7:26,1
2575,Přítomnost,Jud 13:15,1
2577,Přítomnost,Z 23:3,1
2578,Přítomnost,Mk 9:30,1
2579,Přítomnost,1K 10:24,1
2580,Přítomnost,J 11:34,1
2582,Přítomnost,2K 7:10,1
2583,Přítomnost,Mt 19:4,1
2586,Přítomnost,Mt 5:39,1
2588,Přítomnost,Mt 22:14,1
2589,Přítomnost,Pr 16:21,1
2591,Přítomnost,Mt 16:18,1
2592,Přítomnost,L 23:34,2
2596,Přítomnost,Mk 12:33,1
2597,Přítomnost,2K 3:6,1
2598,Přítomnost,Mk 14:27,1
2599,Přítomnost,Pr 31:10,1
2600,Přítomnost,Mt 6:10,1
2601,Přítomnost,Mt 2:11,1
2602,Přítomnost,Dt 28:66,1
2606,Přítomnost,J 19:36,1
2608,Přítomnost,L 14:31,1
2609,Přítomnost,Mt 20:16,2
2611,Přítomnost,Za 4:13,1
2612,Přítomnost,Sir 10:27,1
2613,Přítomnost,1K 15:20,1
2616,Přítomnost,Kaz 1:2,1
2617,Přítomnost,Kaz 12:8,1
2619,Přítomnost,J 5:33,1
2621,Přítomnost,J 15:7,1
2622,Přítomnost,L 18:11,1
2623,Přítomnost,1K 13:7,1
2625,Přítomnost,Ezd 9:14,1
2626,Přítomnost,Ez 26:20,1
2628,Přítomnost,Mt 27:40,1
2629,Přítomnost,Dt 5:9,1
2630,Přítomnost,Ex 20:5,1
2631,Přítomnost,Mt 6:26,1
2635,Přítomnost,Mt 26:31,1
2636,Přítomnost,Sir 19:22,1
2638,Přítomnost,2Tm 4:1,1
2639,Přítomnost,Mt 7:9,1
2640,Přítomnost,J 6:56,1
2642,Přítomnost,Mt 18:20,1
2643,Studentský časopis,Ex 20:13/Dt 5:17,18
2644,Studentský časopis,Mt 22:39,1
2647,Studentský časopis,L 23:34,1
2648,Studentský časopis,Mt 19:19,1
2649,Studentský časopis,Gn 40:14,1
2650,Studentský časopis,Mt 5:38,5
2651,Studentský časopis,J 10:16,1
2653,Studentský časopis,Sk 3:6,1
2654,Studentský časopis,Ez 24:19,1
2655,Studentský časopis,Mt 6:13,1
2656,Studentský časopis,Pr 26:27,1
2658,Studentský časopis,Neh 9:17,1
2659,Studentský časopis,Mt 20:31,1
2660,Studentský časopis,Tob 8:10,2
2661,Studentský časopis,1K 12:15,1
2663,Studentský časopis,Ex 20:15/Dt 5:19,2
2665,Studentský časopis,Mal 1:8,1
2666,Studentský časopis,Mt 4:4,2
2667,Studentský časopis,Sk 4:20,1
2669,Studentský časopis,Mt 27:40,1
2670,Studentský časopis,Mt 7:16,1
2671,Studentský časopis,Gn 1:28,1
2674,Studentský časopis,2Kr 4:12,1
2675,Studentský časopis,L 22:19,1
2676,Studentský časopis,Mk 10:48,2
2678,Studentský časopis,Mt 27:63,1
2680,Studentský časopis,L 1:42,1
2681,Studentský časopis,J 1:1,2
2682,Studentský časopis,L 3:4,1
2683,Studentský časopis,Mk 1:3,1
2684,Studentský časopis,Mk 16:16,2
2686,Studentský časopis,Mt 27:46,1
2688,Studentský časopis,L 24:29,1
2689,Studentský časopis,1Tm 6:11,1
2690,Studentský časopis,Mt 11:15/Mt 13:9,1
2691,Studentský časopis,Jk 5:9,1
2693,Studentský časopis,Zd 5:9,1
2694,Studentský časopis,Mt 26:45,1
2695,Studentský časopis,L 21:6,1
2696,Studentský časopis,L 12:20,1
2697,Studentský časopis,Mt 19:28,1
2699,Studentský časopis,J 19:36,1
2700,Studentský časopis,Z 37:5,1
2701,Studentský časopis,Mt 5:3,1
2702,Studentský časopis,Jr 46:16,2
2703,Studentský časopis,Gn 1:2,1
2705,Studentský časopis,Ez 18:4,1
2707,Studentský časopis,Mt 19:4,1
2709,Studentský časopis,Z 136:5,1
2711,Studentský časopis,1K 15:17,1
2712,Studentský časopis,Ezd 5:16,1
2713,Studentský časopis,R 13:2,1
2716,Studentský časopis,Mt 6:11/L 11:3,1
2718,Studentský časopis,J 1:14,1
2720,Studentský časopis,Mt 6:9,1
2721,Studentský časopis,Mk 9:9,1
2722,Studentský časopis,Mk 14:62,1
2724,Studentský časopis,J 15:25,1
2725,Studentský časopis,J 18:9,1
2728,Studentský časopis,L 8:8,1
2729,Venkov,L 8:6,2
2730,Venkov,Jr 46:16,3
2731,Venkov,Mt 20:16,25
2732,Venkov,Gn 29:25,1
2733,Venkov,Mt 6:11/L 11:3,23
2735,Venkov,Mt 7:15,2
2736,Venkov,Gn 1:2,1
2737,Venkov,Sk 4:20,2
2738,Venkov,Mk 15:34,4
2739,Venkov,Mt 27:46,10
2740,Venkov,Dt 5:21,5
2741,Venkov,L 2:10,5
2742,Venkov,Jr 19:5,4
2743,Venkov,L 3:4,9
2744,Venkov,Mk 1:3,11
2748,Venkov,Kaz 1:2,2
2749,Venkov,L 2:14,12
2751,Venkov,Zd 5:9,10
2752,Venkov,Ex 20:13/Dt 5:17,142
2757,Venkov,Mt 22:39,6
2758,Venkov,J 3:16,1
2761,Venkov,Ef 3:4,1
2762,Venkov,Ex 20:15/Dt 5:19,9
2764,Venkov,R 4:21,5
2766,Venkov,2Tm 4:7,11
2767,Venkov,Ex 34:21,3
2770,Venkov,Sir 36:12,1
2771,Venkov,L 18:42,12
2772,Venkov,Sk 26:9,5
2773,Venkov,J 19:36,2
2774,Venkov,Gn 3:19,4
2775,Venkov,2S 5:4,1
2776,Venkov,2K 2:6,14
2777,Venkov,Dt 19:16,1
2778,Venkov,Mt 19:19,3
2779,Venkov,Ez 24:19,6
2781,Venkov,J 1:14,2
2782,Venkov,1K 5:7,1
2784,Venkov,Mk 8:17,1
2788,Venkov,Mt 6:13,11
2789,Venkov,1J 5:6,4
2790,Venkov,Mt 7:5,2
2791,Venkov,L 14:10,1
2792,Venkov,Mt 19:18,5
2793,Venkov,J 1:27,1
2796,Venkov,Mt 5:38,31
2797,Venkov,Dt 9:9,5
2799,Venkov,Nu 27:5,3
2802,Venkov,L 8:5,1
2805,Venkov,L 6:36,2
2806,Venkov,Z 78:20,3
2807,Venkov,Pr 31:10,7
2808,Venkov,1K 7:26,5
2809,Venkov,Ga 6:2,6
2813,Venkov,2K 7:10,9
2814,Venkov,Mt 12:45,11
2815,Venkov,Mt 2:11,2
2817,Venkov,L 14:11,1
2818,Venkov,1P 3:9,2
2820,Venkov,Mt 7:8,3
2821,Venkov,Est 6:4,4
2822,Venkov,Iz 60:14,1
2825,Venkov,L 2:7,1
2826,Venkov,J 3:13,2
2827,Venkov,Sk 4:32,1
2828,Venkov,Ef 1:21,1
2829,Venkov,Mt 5:3,5
2832,Venkov,L 10:7,2
2833,Venkov,Ef 6:2,10
2834,Venkov,2Tm 3:8,2
2839,Venkov,2K 11:26,3
2841,Venkov,Fp 4:16,2
2843,Venkov,Mt 7:7,2
2844,Venkov,Fp 1:10,3
2846,Venkov,Sk 2:17,12
2848,Venkov,Z 127:1,1
2849,Venkov,J 15:25,3
2850,Venkov,J 18:9,3
2855,Venkov,1Tm 6:11,4
2857,Venkov,Mt 6:24,2
2858,Venkov,Pr 26:27,9
2859,Venkov,L 2:16,2
2860,Venkov,Nu 20:6,1
2861,Venkov,2S 14:5,6
2865,Venkov,Jr 34:22,2
2870,Venkov,Mt 6:33,2
2872,Venkov,Mk 14:34,1
2876,Venkov,L 4:4,4
2877,Venkov,Z 23:4,7
2880,Venkov,J 16:17,2
2881,Venkov,Mt 18:7,3
2883,Venkov,Iz 45:8,4
2884,Venkov,1J 3:7,1
2885,Venkov,Sk 7:57,1
2887,Venkov,J 11:25,5
2889,Venkov,J 7:46,1
2890,Venkov,Z 37:5,5
2892,Venkov,L 23:34,5
2894,Venkov,R 15:17,7
2895,Venkov,Mt 7:21,7
2899,Venkov,J 1:3,1
2902,Venkov,1Tm 5:18,3
2903,Venkov,J 4:39,1
2904,Venkov,L 2:36,1
2907,Venkov,2S 17:9,1
2908,Venkov,Sk 7:33,1
2909,Venkov,Gn 3:15,2
2911,Venkov,Jb 7:1,1
2912,Venkov,Dt 32:10,2
2913,Venkov,Est 4:1,2
2914,Venkov,Da 9:24,1
2915,Venkov,Mt 7:1,1
2917,Venkov,J 6:54,2
2919,Venkov,Mt 5:7,3
2921,Venkov,1K 10:24,4
2924,Venkov,Mal 1:8,1
2925,Venkov,Mt 16:18,1
2926,Venkov,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,3
2927,Venkov,Mt 7:19,1
2932,Venkov,Z 62:11,2
2936,Venkov,Ezd 5:10,1
2937,Venkov,2Tm 3:10,3
2938,Venkov,2Te 3:10,1
2941,Venkov,L 10:29,1
2942,Venkov,2Ma 2:6,2
2945,Venkov,J 1:1,7
2946,Venkov,Jr 32:22,2
2948,Venkov,Zj 14:13,3
2950,Venkov,L 21:6,14
2952,Venkov,Mt 2:20,1
2953,Venkov,Mt 2:21,1
2954,Venkov,J 11:34,5
2958,Venkov,J 18:37,2
2960,Venkov,L 24:7,3
2961,Venkov,R 1:15,2
2962,Venkov,1K 12:21,1
2963,Venkov,Kaz 12:8,1
2966,Venkov,Mt 27:64,2
2969,Venkov,L 2:11,3
2970,Venkov,Jud 13:15,12
2972,Venkov,Mk 4:26,2
2973,Venkov,L 9:8,4
2974,Venkov,Z 23:1,3
2976,Venkov,Mk 14:62,4
2977,Venkov,L 11:9,2
2978,Venkov,Est 1:5,5
2981,Venkov,Mk 14:27,2
2983,Venkov,Gn 1:31,3
2985,Venkov,L 22:40,1
2986,Venkov,Mk 14:38,2
2987,Venkov,Mt 26:41,1
2990,Venkov,2K 10:9,2
2993,Venkov,Gn 46:33,1
2996,Venkov,Mt 28:20,4
2997,Venkov,Sk 13:44,1
2998,Venkov,R 15:4,1
2999,Venkov,L 20:25,11
3000,Venkov,L 8:10,1
3001,Venkov,Mt 22:21,5
3005,Venkov,Lv 22:2,3
3009,Venkov,Ef 4:4,6
3011,Venkov,R 8:28,1
3012,Venkov,J 1:23,3
3013,Venkov,J 1:29,3
3015,Venkov,Jk 2:20,1
3016,Venkov,Gn 6:20,1
3019,Venkov,Dt 18:3,4
3025,Venkov,2K 5:8,3
3027,Venkov,Sk 19:6,1
3038,Venkov,Mt 27:40,1
3040,Venkov,Joz 6:21,1
3041,Venkov,2Tm 2:8,2
3044,Venkov,1Pa 29:7,2
3045,Venkov,Mt 23:12,2
3046,Venkov,Z 51:3,1
3047,Venkov,Z 50:3,1
3048,Venkov,Z 56:2,1
3049,Venkov,Mk 10:48,6
3050,Venkov,Mt 6:12,8
3054,Venkov,2Pa 9:3,4
3055,Venkov,Mt 11:7,3
3056,Venkov,L 7:24,3
3057,Venkov,Mt 25:21,6
3058,Venkov,Mt 25:23,6
3059,Venkov,Mk 9:9,1
3060,Venkov,Ex 31:16,2
3061,Venkov,2Ma 14:25,5
3062,Venkov,Jr 26:16,2
3063,Venkov,Sk 3:6,2
3064,Venkov,Mt 4:4,4
3071,Venkov,R 13:1,1
3072,Venkov,Mi 1:2,1
3080,Venkov,R 12:8,1
3085,Venkov,L 18:20,3
3087,Venkov,L 6:27,2
3089,Venkov,L 14:31,1
3090,Venkov,Ex 20:14/Dt 5:18,3
3092,Venkov,L 18:13,1
3094,Venkov,Mk 13:31/Mt 24:35/L 21:33,3
3095,Venkov,Mt 10:34,1
3096,Venkov,Mt 5:9,1
3097,Venkov,Nu 15:28,1
3100,Venkov,J 8:32,1
3104,Venkov,L 22:41,2
3107,Venkov,Mt 7:16,2
3109,Venkov,J 13:35,1
3113,Venkov,Mt 6:10,8
3116,Venkov,Gn 3:16,1
3117,Venkov,1P 3:18,5
3120,Venkov,L 4:12,1
3122,Venkov,Mt 11:28,3
3129,Venkov,2P 1:17,1
3133,Venkov,J 21:7,1
3134,Venkov,Z 25:6,1
3138,Venkov,Mt 26:26,1
3139,Venkov,L 2:48,1
3140,Venkov,Ef 6:17,1
3142,Venkov,Mt 15:13,2
3145,Venkov,Jb 16:22,1
3147,Venkov,Mt 18:6,1
3150,Venkov,Mt 26:31,3
3158,Venkov,Mt 5:28,2
3159,Venkov,Mt 6:9,8
3160,Venkov,Gn 49:22,1
3161,Venkov,Dt 33:11,1
3163,Venkov,Sk 28:16,1
3165,Venkov,Gn 1:26,1
3170,Venkov,Pr 16:21,1
3171,Venkov,Mt 23:39,1
3172,Venkov,Mt 26:21,1
3181,Venkov,2K 9:4,1
3182,Venkov,Mt 5:8,3
3183,Venkov,Ez 26:20,1
3184,Venkov,L 18:11,2
3187,Venkov,Mt 5:6,1
3188,Venkov,2Pa 25:17,2
3189,Venkov,Mou 16:24,2
3190,Venkov,Lv 25:28,1
3193,Venkov,Sir 33:15,1
3196,Venkov,J 15:7,2
3199,Venkov,J 16:16,1
3202,Venkov,L 19:46,2
3203,Venkov,1J 4:20,1
3204,Venkov,J 14:6,3
3205,Venkov,Mt 4:9,2
3210,Venkov,Mt 22:14,2
3218,Venkov,Z 67:2,1
3220,Venkov,L 24:29,1
3222,Venkov,Z 26:11,2
3223,Venkov,Est 8:13,2
3224,Venkov,J 18:7,3
3225,Venkov,J 21:14,2
3226,Venkov,Mt 27:38,1
3227,Venkov,Joz 12:8,2
3231,Venkov,1Pa 9:34,1
3234,Venkov,1S 15:2,1
3236,Venkov,J 19:15,1
3237,Venkov,1K 13:13,1
3239,Venkov,Tit 1:2,1
3241,Venkov,Pr 14:34,1
3242,Venkov,Jk 3:9,1
3243,Venkov,2Kr 6:15,1
3244,Venkov,2Pa 9:1,2
3245,Venkov,Dt 11:9,3
3246,Venkov,Sir 13:8,1
3247,Venkov,L 1:37,1
3248,Venkov,2K 8:9,1
3249,Venkov,Mt 1:20,1
3251,Venkov,Sir 35:21,1
3252,Venkov,L 11:24,3
3254,Venkov,L 2:8,1
3255,Venkov,L 2:9,1
3256,Venkov,L 2:18,1
3260,Venkov,Mk 10:9,4
3262,Venkov,2Kr 1:5,1
3265,Venkov,Jk 2:8,1
3266,Venkov,Mt 14:3,2
3267,Venkov,Zd 10:37,1
3269,Venkov,2Pa 1:10,3
3273,Venkov,L 7:14,1
3278,Venkov,J 14:9,2
3279,Venkov,Jr 6:3,3
3281,Venkov,1K 7:24,2
3282,Venkov,L 22:19,1
3287,Venkov,L 2:30,1
3288,Venkov,Sd 5:24,1
3289,Venkov,Ga 5:21,2
3290,Venkov,Jr 28:15,1
3297,Venkov,Neh 9:17,1
3299,Venkov,Jr 6:16,1
3301,Venkov,Fp 3:1,1
3302,Venkov,Da 7:7,1
3305,Venkov,Mk 11:10,1
3308,Venkov,Mt 16:24,2
3309,Venkov,L 9:23,1
3311,Venkov,Ef 6:14,1
3312,Venkov,2S 11:16,1
3317,Venkov,Sk 9:4,2
3319,Venkov,Gn 37:36,1
3320,Venkov,Da 13:46,1
3321,Venkov,Zuz 1:46,1
3323,Venkov,Fp 2:27,1
3324,Venkov,Jr 49:35,1
3325,Venkov,Zd 10:2,1
3326,Venkov,2K 9:7,1
3329,Venkov,J 14:27,1
3331,Venkov,Jr 51:39,2
3332,Venkov,Jr 51:57,2
3333,Venkov,Sk 2:4,1
3334,Venkov,Sk 2:1,1
3342,Venkov,Z 3:8,1
3346,Venkov,Jk 1:12,1
3347,Venkov,J 16:12,1
3348,Venkov,Gn 30:27,1
3349,Venkov,Ex 32:33,1
3350,Venkov,Nu 11:23,1
3351,Venkov,2K 5:15,3
3358,Venkov,Zj 2:10,2
3359,Venkov,Mk 14:72,1
3361,Venkov,L 9:4,1
3362,Venkov,Gn 1:27,2
3363,Venkov,2Kr 13:2,1
3365,Venkov,J 5:26,1
3368,Venkov,Tob 5:11,1
3370,Venkov,Mt 16:16,1
3372,Venkov,L 23:43,1
3373,Venkov,Ezd 9:14,1
3378,Venkov,Mt 11:3,2
3380,Venkov,Pr 4:7,1
3381,Venkov,Ex 20:16/Dt 5:20,1
3383,Venkov,J 15:18,1
3385,Venkov,Sd 21:22,1
3386,Venkov,Ezd 5:16,1
3395,Venkov,2Pa 34:3,1
3399,Venkov,Gn 46:27,2
3405,Venkov,Nu 11:20,1
3407,Venkov,Jb 19:21,1
3410,Venkov,Gn 47:7,1
3412,Venkov,Tit 1:12,2
3416,Venkov,R 8:22,1
3417,Venkov,1Kr 8:33,1
3418,Venkov,Mt 17:7,1
3421,Venkov,2S 18:9,1
3422,Venkov,Mt 19:17,1
3423,Venkov,Ex 15:27,1
3425,Venkov,Z 79:3,1
3428,Venkov,Jk 1:2,1
3430,Venkov,Gn 1:28,2
3432,Venkov,L 15:7,2
3436,Venkov,Gn 2:18,2
3438,Venkov,R 15:6,1
3440,Venkov,1K 15:20,2
3443,Venkov,Gn 12:4,2
3444,Venkov,Sk 1:3,1
3448,Venkov,Kaz 12:1,1
3458,Venkov,J 13:1,1
3462,Venkov,Sk 11:16,1
3464,Venkov,J 12:13,1
3465,Venkov,L 6:16,1
3466,Venkov,Mt 10:16,1
3470,Venkov,Tob 8:10,1
3472,Venkov,1Tm 6:15,1
3473,Venkov,Pr 20:2,1
3474,Venkov,Mk 2:5,2
3476,Venkov,Mt 10:18,1
3479,Venkov,J 17:3,1
3480,Venkov,Na 1:7,1
3484,Venkov,Dt 31:20,1
3486,Venkov,Jud 13:24,1
3493,Venkov,Mk 4:12,1
3494,Venkov,1S 23:5,1
3500,Venkov,Iz 61:9,1
3504,Venkov,J 14:18,1
3508,Venkov,Mt 5:16,1
3517,Venkov,Mt 26:22,1
3519,Venkov,L 10:27,2
3520,Venkov,Z 26:1,1
3521,Venkov,Mt 5:22,1
3523,Venkov,Mt 7:12,1
3525,Venkov,Ef 4:25,1
3534,Venkov,J 5:29,1
3535,Venkov,L 11:8,1
3540,Venkov,2Pa 20:6,1
3542,Venkov,Mt 20:31,2
3543,Venkov,J 1:7,1
3546,Venkov,Mt 16:14,1
3547,Venkov,Mt 6:29,1
3551,Venkov,J 15:13,1
3557,Venkov,J 6:14,1
3558,Venkov,Tit 3:5,1
3565,Venkov,Mt 27:63,1
3566,Venkov,L 12:24,1
3569,Venkov,1J 3:8,1
3571,Venkov,Lv 9:5,1
3572,Venkov,Lv 5:18,1
3575,Venkov,L 9:7,1
3577,Venkov,R 4:7,1
3579,Venkov,Sk 19:7,1
3580,Venkov,1Te 4:11,1
3581,Venkov,J 15:17,1
3582,Venkov,Mk 9:30,1
3583,Věstník katolického duchovenstva,L 13:21,1
3584,Věstník katolického duchovenstva,L 2:14,20
3585,Věstník katolického duchovenstva,R 13:11,9
3586,Věstník katolického duchovenstva,J 1:14,5
3588,Věstník katolického duchovenstva,L 2:7,1
3589,Věstník katolického duchovenstva,L 2:8,1
3590,Věstník katolického duchovenstva,L 2:9,1
3591,Věstník katolického duchovenstva,L 2:10,1
3592,Věstník katolického duchovenstva,L 2:12,2
3593,Věstník katolického duchovenstva,L 3:6,1
3594,Věstník katolického duchovenstva,L 1:47,1
3598,Věstník katolického duchovenstva,Jk 1:2,1
3599,Věstník katolického duchovenstva,Jk 1:12,1
3602,Věstník katolického duchovenstva,Mk 14:38,7
3603,Věstník katolického duchovenstva,Mt 26:41,4
3605,Věstník katolického duchovenstva,Mt 6:13,1
3606,Věstník katolického duchovenstva,Gn 1:2,1
3607,Věstník katolického duchovenstva,J 14:26,3
3608,Věstník katolického duchovenstva,L 12:49,1
3609,Věstník katolického duchovenstva,J 14:16,3
3610,Věstník katolického duchovenstva,Mt 28:20,3
3611,Věstník katolického duchovenstva,Mt 18:17,1
3612,Věstník katolického duchovenstva,L 10:16,1
3613,Věstník katolického duchovenstva,J 14:27,2
3614,Věstník katolického duchovenstva,Mt 7:28,1
3616,Věstník katolického duchovenstva,L 6:19,1
3617,Věstník katolického duchovenstva,Mt 11:28,8
3618,Věstník katolického duchovenstva,Mk 4:26,1
3619,Věstník katolického duchovenstva,Mt 13:29,1
3622,Věstník katolického duchovenstva,Mt 11:29,7
3623,Věstník katolického duchovenstva,Mt 18:20,1
3624,Věstník katolického duchovenstva,L 12:8,1
3625,Věstník katolického duchovenstva,Mt 10:32,2
3626,Věstník katolického duchovenstva,J 14:6,2
3627,Věstník katolického duchovenstva,L 8:5,1
3628,Věstník katolického duchovenstva,L 8:12,1
3630,Věstník katolického duchovenstva,Dt 18:15,1
3631,Věstník katolického duchovenstva,J 14:23,1
3635,Věstník katolického duchovenstva,Mt 7:13,2
3636,Věstník katolického duchovenstva,Iz 45:8,4
3639,Věstník katolického duchovenstva,Gn 3:5,3
3640,Věstník katolického duchovenstva,Iz 35:4,1
3641,Věstník katolického duchovenstva,R 8:35,3
3642,Věstník katolického duchovenstva,Mk 12:30,1
3643,Věstník katolického duchovenstva,J 13:35,2
3645,Věstník katolického duchovenstva,Zd 4:12,1
3646,Věstník katolického duchovenstva,Ex 20:13/Dt 5:17,6
3647,Věstník katolického duchovenstva,Jb 19:21,5
3649,Věstník katolického duchovenstva,Jk 5:15,1
3651,Věstník katolického duchovenstva,Mk 8:3,1
3652,Věstník katolického duchovenstva,Mk 8:2,2
3654,Věstník katolického duchovenstva,1P 3:9,1
3655,Věstník katolického duchovenstva,2K 11:26,1
3656,Věstník katolického duchovenstva,J 16:2,2
3657,Věstník katolického duchovenstva,J 16:33,1
3658,Věstník katolického duchovenstva,Mt 16:13,2
3659,Věstník katolického duchovenstva,Mt 16:14,2
3660,Věstník katolického duchovenstva,R 8:38,2
