,size,Group,Verse text
Luke 19:31,1,Evangelia,"A otáže-li se vás kdo: ,Proč je odvazujete?‘ takto mu řekněte: ,Pán ho potřebuje.‘“"
Luke 19:33,1,Evangelia,"A když odvazovali to oslátko, řekli páni jeho k nim: Proč odvazujete oslátko?"
Luke 19:34,1,Evangelia,Oni pak řekli: „Pán ho potřebuje.“
Song 4:12,1,Starý zákon,"Zahrada zamčená jsi sestro má, nevěsto; v zahradě zamčené pramen na pečeť."
2Cor 9:6,1,Nový zákon,"Ale totoť pravím: Kdo skoupě rozsívá, skoupě i žíti bude; a kdož rozsívá ochotně, ochotně i žíti bude."
Acts 16:30,1,Nový zákon,"a vyved je ven řekl: „Pánové, co mám činiti, abych byl spasen?“"
Luke 14:21,1,Evangelia,"A služebník vrátiv se, zvěstoval to pánu svému. Tu rozhněval se hospodář a řekl svému služebníku: ,Vyjdi rychle na náměstí a ulice města, a uveď sem chudé, zmrzačelé a slepé i kulhavé.‘"
Luke 3:3,1,Evangelia,"I chodil po vší okolní krajině Jordánské, káže křest pokání na odpuštění hříchů,"
2Thess 3:10,1,Nový zákon,"Vždyť i když jsme byli u vás, přikazovali jsme vám toto: Nechce-li kdo pracovati, ať nejí."
2Thess 3:12,1,Nový zákon,"Takovým přikazujeme a napomínáme v Pánu Ježíši Kristu, aby pokojně pracujíce, jedli chléb svůj."
2Sam 10:5,1,Starý zákon,"To když oznámili Davidovi, poslal proti nim, (nebo muži ti zohaveni byli velice), a řekl jim král: Pobuďte v Jerichu, dokudž neobrostou brady vaše, potom se navrátíte."
Isa 60:6,1,Starý zákon,"Záplava velbloudů tě zatopí, dromedáři z Madjanu, z Efy; všichni také ze Saby přijdou, zlato, jakož i kadidlo přinesou a slávu Páně zvěstovat budou."
Gen 45:26,1,Starý zákon,"A zvěstovali jemu, řkouce: Jozef syn tvůj živ jest: a on panuje ve vší zemi Egyptské. Což uslyšev Jákob, jako z těžkého sna procítiv, však nevěřil jim."
Acts 5:41,1,Nový zákon,"I šli z velerady s radostí nad tím, že byli hodni učiněni trpěti pohanu pro jméno Ježíšovo,"
Rev 21:3,1,Nový zákon,"I slyšel sem hlas veliký z trůnu, řkoucí: Hle stánek Boží s lidmi, a přebývati bude s nimi. A oni lid jeho budou: a on Bůh s nimi bude jejich Bůh:"
Isa 42:6,1,Starý zákon,"„Já, Hospodin, povolal jsem tě k spravedlnosti, vzal jsem tě za ruku a zachoval jsem tebe. A učinil jsem tebe prostředníkem, smlouvy lidu a světlem národům,"
1Kgs 8:29,1,Starý zákon,"Oči tvé buďtež otevřeny na dům tento v noci i ve dne, na dům, o kterém jsi řekl: „Bude jméno mé tu"", bys vyslyšel modlitbu, kterou modlí se k tobě služebník tvůj na místě tomto,"
Luke 8:12,1,Evangelia,"A kteříž podlé cesty, jsou ti, kteříž slyší; a potom přichází ďábel, a vynímá slovo z srdce jejich, aby věříce, spaseni nebyli."
John 10:2,1,Evangelia,"Kdo však vchází dveřmi, jest pastýř ovcí."
John 10:1,1,Evangelia,"„Vpravdě, vpravdě pravím vám: Kdo nevchází dveřmi do ovčince, nýbrž odjinud vstupuje, ten jest zloděj a lotr."
John 10:7,1,Evangelia,"Ježíš tedy řekl jim opět: „Vpravdě, vpravdě pravím vám: Já jsem dveře k ovcím."
John 10:6,1,Evangelia,"Toto podobenství pověděl jim Ježíš, ale oni neporozuměli, co jim mluvil."
John 10:10,1,Evangelia,"Zloděj přichází jenom krást, zabíjet a hubit; já jsem přišel, aby měly život a aby měly hojnost.“"
Phil 1:18,1,Nový zákon,"Co z toho? Jen když každým způsobem, ať pod záminkou (nějakou), ať opravdově zvěstuje se Kristus? A z toho se raduji. Avšak též radovati se budu,"
John 17:22,1,Evangelia,"A já slávu, kterou si mi dal, dal sem jim: aby byli jedno, jakož i my jedno jsme."
Rev 21:23,1,Nový zákon,"A to město nepotřebuje slunce ani měsíce, aby svítili v něm; nebo sláva Boží je osvěcuje, a svíce jeho jest Beránek."
Matt 17:5,1,Evangelia,"Když ještě mluvil, hle, oblak světlý zastínil je, a hlas z oblaku zazněl řka: „Tento jest Syn můj milý, v němž se mi zalíbilo, toho poslouchejte.“"
Rom 8:26,1,Nový zákon,"Podobně však i Duch spolu přispívá slabosti naší. Nevíme totiž, zač bychom měli se modliti, jak jest potřebí; ale Duch sám přimlouvá se za nás za všecky vzdechy nevyslovenými. "
Acts 8:17,1,Nový zákon,"Tehdy vzkládali na ně ruce, a oni přijali Ducha svatého."
1Cor 12:3,1,Nový zákon,"Protož známoť vám činím, že žádný v Duchu Božím mluvě, nezlořečí Ježíši, a žádný nemůže říci Pán Ježíš, jediné v Duchu svatém."
Luke 2:47,1,Evangelia,"Děsili se pak všickni, kteříž jej slyšeli, nad rozumností a odpověďmi jeho."
Deut 32:52,1,Starý zákon,"Naproti uzříš zemi, kterou já dám synům Israelovým, ale nevejdeš do ní."
1Pet 3:22,1,Nový zákon,"jenž jest na pravici Boží; on (pohltiv smrt, abychom se stali dědici života věčného) přišel do nebe, kde jsou mu poddáni andělé i mocnosti a síly."
Isa 48:21,1,Starý zákon,"Nežíznili na poušti, když je vedl; vodu ze skály vyvedl jim, roztrhl skálu i tekly vody."
John 11:21,1,Evangelia,"I řekla Marta k Ježíšovi: „Pane, kdybys byl tu byl, bratr můj nebyl by umřel."
John 11:26,1,Evangelia,"a každý, kdo je živ a věří ve mne, i kdyby zemřel, bude živ; a každý, kdo je živ a věří ve mne, nezemře na věky. Věříš tomu?“"
Ezek 36:28,1,Starý zákon,"I budete bydliti v zemi, kterouž jsem byl dal otcům vašim, a budete lidem mým, a já budu vaším Bohem."
Deut 18:15,1,Starý zákon,"Proroka z prostředku tvého, z bratří tvých, jako já jsem, vzbudí tobě Hospodin Bůh tvůj; jeho poslouchati budete,"
John 19:10,1,Evangelia,I řekl mu Pilát: „Se mnou nemluvíš? Nevíš-li že mám moc tebe propustiti a mám moc tebe ukřižovati?“
Gal 5:21,1,Nový zákon,"závisti, opilství, nestřídmost a podobné; a to vám předpovídám, jak jsem vám již i předpověděl: lidé, kteří takové věci činí, nebudou mít údělu v království Božím. "
Ps 144:15,1,Starý zákon,"Oči všech doufají v tebe, Pane, a ty dáváš jim pokrm v čas příhodný,"
Isa 25:8,1,Starý zákon,"Sehltí i smrt u vítězství, a setře Panovník Hospodin slzu s všeliké tváři, a pohanění lidu svého odejme ze vší země; (nebo Hospodin mluvil)."
Luke 11:11,1,Evangelia,Kdo pak z vás otce prosí za chléb: zdali kámen dá jemu? Aneb za rybu: zdali místo ryby dá jemu hada?
Mal 1:9,1,Starý zákon,"A nyní uprošujte Boha, aby se smiloval nad vámi, – rukama vašima staň se tak – přijme-li snad na milost vás, praví Hospodin zástupů."
Gen 3:16,1,Starý zákon,"Ženě také řekl: Rozmnožím bídy tvé, a počínání tvá: v bolesti roditi budeš syny, a pod mocí muže budeš, a on panovati bude nad tebou."
Luke 2:35,1,Evangelia,"tvou vlastní duší pronikne meč -, aby bylo zjeveno smýšlení mnohých srdcí.“"
John 14:1,1,Evangelia,"„Nermutiž se srdce vaše. Věříte v Boha, i ve mne věřte."
Matt 5:23,1,Evangelia,"Protož obětoval-li bys dar svůj na oltář, a tu bys se rozpomenul, že bratr tvůj má něco proti tobě:"
Acts 2:39,1,Nový zákon,"Vždyť vám platí to zaslíbení, i dítkám vašim a všem, kteří jsou v dáli, kolik jich koli povolá Pán Bůh náš.“"
Luke 6:36,1,Evangelia,"Protož buďte milosrdní, jako i Otec váš milosrdný jest."
1Pet 3:9,1,Nový zákon,"neodplacujíce zlého za zlé, ani zlořečenství za zlořečenství, ale naproti dobrořečíce: nebo k tomu povoláni ste, abyste požehnáním dědičně vládli."
Ps 67:2,1,Starý zákon,"Bože, smiluj se nad námi, a požehnej nám, zasvěť oblíčej svůj nad námi, Sélah,"
John 6:55,1,Evangelia,"Kdo jí mé tělo a pije mou krev, má život věčný, a já ho vzkřísím v den poslední."
Matt 18:10,1,Evangelia,"„Hleďte, abyste nepohrdali nikým z těchto maličkých: neboť pravím vám, že andělé jejich v nebi stále patří na tvář Otce mého, jenž jest v nebesích."
Ezek 34:10,1,Starý zákon,"Takto praví Panovník Hospodin: Aj, já jsem proti pastýřům těm, a budu vyhledávati stáda mého z ruky jejich, a zastavím jim pasení stáda, aby nepásli více ti pastýři samých sebe. Vytrhnu zajisté ovce své z úst jejich, aby jim nebyly za pokrm."
Luke 1:75,1,Evangelia,"V svatosti a v spravedlnosti před oblíčejem jeho, po všecky dny života svého."
Prov 31:12,1,Starý zákon,"Dobře činí jemu a ne zle, po všecky dny života svého."
Dan 4:27,1,Starý zákon,"Mluvil král a řekl: Zdaliž toto není ten Babylon veliký, kterýž jsem já vystavěl mocí síly své, aby byl stolicí království k ozdobě slávy mé?"
Isa 49:4,1,Starý zákon,"Já pak řekl jsem: Nadarmo jsem pracoval, daremně a marně sílu svou jsem strávil. Ale však soud můj jestiť u Hospodina, a práce má u Boha mého."
Deut 19:7,1,Starý zákon,"Protož já přikazuji tobě, řka: Tři města oddělíš sobě."
1Macc 14:43,1,Deuterokanonické knihy,"aby pečoval o svatyni, aby ho všichni poslouchali, aby jeho jménem spisovány byly všecky listiny v zemi, aby se obláčel v šarlat a zlato,"
1Cor 1:25,1,Nový zákon,"Neboť, co je u Boha pošetilé, je moudřejší než lidé, a co je u Boha slabé, je silnější než lidé."
Gen 12:4,1,Starý zákon,"Tedy vyšel Abram, jakož byl přikázal jemu Pán, a šel s ním Lot: v sedmdesáti pěti letech byl Abram, když vycházel z Háran."
Matt 22:5,1,Evangelia,"Ale oni zanedbali: a odešli, jiný do dvoru svého, a jiný po kupectví svém:"
Ezra 10:12,1,Starý zákon,"Tu odpověděla všecka obec volajíc hlasem velikým: „Podle slova tvého k nám, tak se staň!"
Acts 1:9,1,Nový zákon,"A to pověděv, byl vyzdvižen před jejich zraky, a oblak vzal jej s očí jejich."
Luke 1:47,1,Evangelia,"a duch můj zaplesal v Bohu, Spasiteli mém,"
John 9:32,1,Evangelia,"Od věků není slýcháno, aby kdo otevřel oči slepého narozeného."
Exod 16:12,1,Starý zákon,"Slyšel jsem reptání synův Israelových; mluv k nim takto: Večer budete jísti maso, ráno pak budete nasyceni chlebem; a zvíte, že jsem já Hospodin, Bůh váš."
Phil 2:16,1,Nový zákon,"Slovo života zachovávajíce, ku poctivosti mé v den Kristův, že jsem ne nadarmo běžel, ani nadarmo pracoval."
Gen 50:23,1,Starý zákon,"Kteréžto věci když se staly, mluvil bratřím svým: Po smrti mé Bůh navštíví vás, a učiní, abyste vstoupili z země této, do země, kterouž přisáhl Abrahamovi, Izákovi, a Jákobovi."
Luke 21:32,1,Evangelia,"Vpravdě pravím vám: nepomine pokolení toto, až všecko se stane,"
Matt 24:34,1,Evangelia,"Vpravdě pravím vám: nepomine pokolení toto, až toto všecko se stane."
John 20:19,1,Evangelia,"Když, byl večer toho dne, neděle, a pro strach před židy dveře byly zavřeny (tam), kde byli učeníci (shromážděni), Ježíš přišel a postaviv se mezi ně řekl jim: „Pokoj vám.“"
2Pet 3:18,1,Nový zákon,Rozhojňujte se v milosti a v poznání našeho Pána a Spasitele Ježíše Krista. Jemu buď sláva nyní i v den věčnosti!
Exod 20:16/Deut 5:20,1,Desatero,Nepromluvíš proti bližnímu svému křivého svědectví.
Luke 2:31,1,Evangelia,kteréž si připravil před obličejem všech lidí:
Tob 4:7,1,Deuterokanonické knihy,"Ze svého majetku dávej almužnu a neodvracuj své tváře od žádného chuďasa, neboť pak neodvrátí se též od tebe tvář Hospodinova."
Tob 4:8,1,Deuterokanonické knihy,"Jak jen budeš moci, buď milosrdný."
Matt 25:45,1,Evangelia,"Tehdy odpoví jim: ,Vpravdě pravím vám: pokud jste to neučinili jednomu z nejmenších těchto, ani mně jste nečinili."
2Tim 3:12,1,Nový zákon,"A všickni kteříž chtějí pobožně živi býti v Kristu Ježíši, protivenství trpěti budou."
Gen 20:7,1,Starý zákon,"Nyní tedy navrať ženu muži jejímu, nebo prorok jest: a modliti se bude za tebe, a živ budeš: Pakli nebudeš chtíti nevrátiti, věz, že smrtí umřeš ty, i všecko což tvého jest."
Luke 7:8,1,Evangelia,"Nebo i já jsem člověk pod mocí postavený, maje pod sebou žoldnéře: a dím tomuto: Jdi, a jde; a jinému: Příď, a přijde; a služebníku svému: Učiň toto, a učiní."
Rom 12:19,1,Nový zákon,"nemstěte se sami, miláčkové, nýbrž dejte místo hněvu (Božímu), neboť jest psáno: „Mně (patří) pomsta, já odplatím, praví Hospodin.“ "
Gen 40:14,1,Starý zákon,"Vzpomeň si jen na mne, až se budeš míti dobře, a prokaž mi milost, že se přimluvíš za mne u faraona, aby mě vyvedl z tohoto žaláře;"
2Kgs 6:12,1,Starý zákon,"Jeden ze služebníků jeho pravil: „Nikoli, pane můj, králi, ale Eliseus prorok, který je v Israeli, oznamuje králi israelskému všecka slova, která mluvíš v ložnici své!"""
2Kgs 6:16,1,Starý zákon,"On však odpověděl: „Neboj se; neboť více jich s námi je nežli s nimi."""
1Pet 2:12,1,Nový zákon,"žijte mezi pohany řádně, aby, ačkoli vás pomlouvají jako pachatele zlých věcí, z vašich dobrých činů, jež budou pozorovati, vzdali Bohu slávu v den, kdy na ně shlédne. "
Judg 5:2,1,Starý zákon,"Pro pomstu učiněnou v Izraeli, a pro lid, kterýž se k tomu dobrovolně měl, dobrořečte Hospodinu."
Ps 135:19,1,Starý zákon,"Dome Izraelský, dobrořečte Hospodinu; dome Aronův, dobrořečte Hospodinu."
Ps 135:20,1,Starý zákon,"Dome Léví, dobrořečte Hospodinu; kteříž se bojíte Hospodina, dobrořečte Hospodinu."
Judg 5:9,1,Starý zákon,"Srdce mé miluje vůdce Israelovy, vás, kteří rádi se vydali v nebezpečí. Dobrořečte Hospodinu!"
John 1:52,1,Evangelia,"I dí mu: Amen, amen pravím vám: Od tohoto času uzříte nebe otevřené, a anděly Boží vstupující a sstupující na Syna člověka."
Ezra 9:14,1,Starý zákon,"abychom se neobrátili, a nerušili přikázaní tvých, ani se manželstvím nespojovali s lidmi ohavností těchto: Zdaliž si se rozhněval na nás až do skonání, abys nenechal nám ostatků k zachování?"
Matt 13:55,1,Evangelia,"Není-liž to syn tesařův? zda nejmenuje se matka jeho Maria a bratři jeho Jakub a Josef a Šimon a Juda? a sestry jeho, nejsou-li všecky u nás?"
Matt 12:46,1,Evangelia,"A když on ještě mluvil k zástupům, aj matka jeho a bratří stáli vně, žádajíce s ním mluviti."
Matt 12:48,1,Evangelia,"On pak odpovídaje tomu, který mu to byl pověděl, řekl: „Kdo jest matka má, a kdo jsou bratři moji?“"
John 19:25,1,Evangelia,Stály pak u kříže Ježíšova jeho matka a sestra matky jeho Maria Kleofášova a Maria Magdalena.
1John 3:18,1,Nový zákon,"Synáčkové moji, nemilújmež slovem, ani jazykem, ale skutkem a pravdou."
Deut 15:11,1,Starý zákon,"V zemi, v níž budeš sídliti, nebude se nedostávati chudých; proto ti přikazuji, abys otvíral ruku potřebnému bratru svému a chudému, který s tebou v zemi přebývá."
Matt 5:46,1,Evangelia,"Neboť milujete-li ty, kteří vás milují, jakou odplatu míti budete? Zdali nečiní toho i celníci?"
Prov 25:21,1,Starý zákon,"Lační-li tvůj nepřítel, dej mu jísti, a jestli žízní, dej mu vody píti;"
John 15:22,1,Evangelia,"Kdybych byl nepřišel, a nemluvil jim, hříchu by neměli; ale nyní výmluvy nemají z hříchu svého."
Luke 20:18,1,Evangelia,"Každý, kdož padne na ten kámen, rozrazí se; a na kohož by on upadl, potřeť jej."
Gen 32:27,1,Starý zákon,Řekl tedy: Které jest jméno tvé? Odpověděl: Jákob.
Gen 32:30,1,Starý zákon,"I nazval Jákob jméno místa toho Fanuel, řka: Viděl sem Boha tváří v tvář, a spasena jest učiněna duše má."
John 14:5,1,Evangelia,"Řekl mu Tomáš: „Pane, nevíme, kam jdeš: i kterak můžeme znáti cestu?“"
2Macc 14:26,1,Deuterokanonické knihy,"Ale Alcim vida jejich vzájemnou lásku a smlouvy přišel k Demetriovi a pravil, že Nikanor svoluje k nepřátelským podnikům a že Judu, úkladníka říše, nástupcem jeho ustanovil."
Acts 2:13,1,Nový zákon,Ale jiní posmívajíce se pravili: „Jsou plni sladkého vína.“
Acts 2:41,1,Nový zákon,"I byli pokřtěni ti, kteří přijali řeč jeho; a připojilo se jich v ten den as tři tisíce duší."
2Pet 1:2,1,Nový zákon,"Milost vám a pokoj naplněn buď v poznání Boha, a Krista Ježíše Pána našeho:"
Josh 17:16,1,Starý zákon,"Synové Josefovi mu odpověděli: Na hory nebude nám možno se dostati, ježto Kanaanští, sídlící v rovině, kde je Bet-san se svými vesničkami, a Jezrael, zabírající střed nížiny, užívají železných vozů."
2Cor 3:6,1,Nový zákon,"on nás učinil také dostatečnými jako služebníky nové smlouvy, smlouvy ne litery, ale ducha. Neboť litera zabíjí, ale duch oživuje."
1Sam 2:14,1,Starý zákon,"i strkal ji do kotlíku, do pánve, do hrnce nebo do kotle, a vše, co vidličkou vyzdvihl, brával kněz sobě; tak činívali všem. Israelitům, kteří přicházeli do Sila."
Ezek 20:15,1,Starý zákon,"Já tedy pozdvihl sem ruku svou na ně na poušti, abych jich neuvedl do země, kterouž sem jim dal, tekoucí mlékem a strdí, nejpřednější ze všech zemí:"
Zech 4:13,1,Starý zákon,"I řekl mi: „Zda (skutečně) nevíš, co tyto věci jsou?"" Odpověděl jsem: „Ne, pane můj!"""
Jer 6:3,1,Starý zákon,"Přijdou na ni pastýři se svými stády, rozbijí na ní stany kolem dokola; spase každý, co mu do rukou přijde."
Num 22:12,1,Starý zákon,"Bůh řekl Balaamovi: Nechoď s nimi a lidu toho neproklínej, neboť jest požehnaný."
Sir 37:21,1,Deuterokanonické knihy,"Zlé oko měnívá smýšlení; z něho pocházejí čtyři věci: dobro a zlo, život a smrt; a pánem nad nimi ustavičným jest – jazyk. Bývá muž zběhlý, který vzdělává mnohé, ale sám sobě jest neužitečný."
Ezek 31:14,1,Starý zákon,"Proto nesmí se pozdvihovati pro svou výši žádný strom u vody, nesmí hnáti vrch svůj mezi hustým a listnatým větvovím do výše, aniž smí pyšně státi ve své výši cokoliv bývá zavlažováno vodami; neboť všichni jsou odevzdáni smrti pro nejzazší kraj, mezi lidi, mezi ty, kteří padají do jámy."
Ezek 31:11,1,Starý zákon,"Protož vydal jsem jej v ruku nejsilnějšího z národů, aby s ním přísně nakládal; pro bezbožnost jeho vyhnal jsem jej."
Ezek 24:19,1,Starý zákon,"I řekl mně lid: „Proč nám neoznamuješ, co znamenají tyto věci, jež činíš?"""
2Chr 1:10,1,Starý zákon,"Dej mi moudrost a rozum, abych věděl si rady s lidem tvým; nebo kdo může tento lid tvůj, kterého tolik je, náležitě spravovati?"""
Prov 3:13,1,Starý zákon,"Blaze člověku, který nalezl moudrost, a jenž oplývá opatrností;"
Gen 27:28,1,Starý zákon,"Dejž tobě Bůh z rosy Nebeské, a z tučnosti zemské, hojnost obilí a vína."
Matt 12:1,1,Evangelia,"V ten čas šel Ježíš v sobotu skrze obilí, učedlníci pak jeho lační jsouce, počali vymínati klasy a jísti."
Matt 3:12,1,Evangelia,"Jehožto věječka v ruce jeho, a vyčistí-ť humno své, a shromáždí pšenici svou do obilnice: ale plevy páliti bude ohněm neuhasitedlným."
Deut 11:9,1,Starý zákon,"a dlouho byli živi v té zemi, oplývající mlékem a medem, kterou přísežně slíbil Hospodin otcům vašim a jejich potomstvu."
Matt 3:4,1,Evangelia,"Ten pak Jan měl roucho z srstí velbloudových, a pás kožený okolo bedr svých, a pokrm jeho byl kobylky a med lesní."
Rev 10:10,1,Nový zákon,"I vzal sem knihu z ruky Anjela, a požřel sem ji: i bylo v ustech mých sladko jako med: a když sem ji požřel, hořko mi bylo v břiše mém."
Matt 26:7,1,Evangelia,"Přistoupila k němu žena, mající nádobu alabastrovou masti velmi drahé, i vylila ji na hlavu jeho, když seděl za stolem."
Luke 7:46,1,Evangelia,Olejem hlavy mé nepomazal si: ale tato mastí mazala nohy mé.
Luke 12:18,1,Evangelia,"I řekl: Toto učiním: Zbořím stodoly své, a větších nastavím, a tu shromáždím všecky své úrody i zboží svá."
Matt 24:41,1,Evangelia,"Dvě budou mleti ve mlýně; jedna bude vzata, a druhá zanechána."
Luke 16:21,1,Evangelia,"žádaje nasycen býti z drobtů, kteříž padali z stolu bohatého: a žádný mu nedával: ale i psy přicházeli, a lízali vředy jeho."
Rev 18:21,1,Nový zákon,"I zdvihl jeden silný anděl kámen jako žernov veliký, a hodil jím do moře, řka: Tak prudce uvržen bude Babylon, to město veliké, a nikoli více nebude nalezen."
Rev 14:8,1,Nový zákon,"A jiný anděl letěl za ním, řka: Padl, padl Babylon, to město veliké, nebo vínem hněvu smilství svého napájelo všecky národy."
Lev 11:41,1,Starý zákon,"Tolikéž všeliký zeměplaz, kterýž se plazí po zemi, v ohavnosti bude vám; nebudete ho jísti."
Gen 1:31,1,Starý zákon,"A viděl Bůh všecko, co byl učinil, a bylo to velmi dobré. A nastal večer a jitro, den šestý."
Josh 6:21,1,Starý zákon,"I pobili všecko, co v něm bylo, od muže až do ženy, od dítěte až do starce. Také hovězí dobytek, ovce i osly pobili ostřím meče."
2Macc 12:45,1,Deuterokanonické knihy,"a maje na zřeteli, že ti, kteří zbožně zemřeli, mají výbornou odměnu složenou."
Isa 57:11,1,Starý zákon,"Koho se tak úzkostlivě obáváš, že lžeš? Na mne si nevzpomínáš, mne si nevšímáš. Protože já mlčím a jako bych neviděl, (proto) na mne zapomínáš?"
1John 4:17,1,Nový zákon,"V tom je k dokonalosti přivedena láska s námi, že máme důvěru v den soudu, poněvadž, jaký jest on, i my jsme v tomto světě. "
Lev 22:29,1,Starý zákon,"Budete-li přinášeti Hospodinu obět dikův, aby byla (vám) prospěšná,"
1Kgs 19:14,1,Starý zákon,"„Horlím pro Hospodina, Boha zástupů, že opustili smlouvu tvou synové Israelovi, oltáře tvé pobořili, proroky tvé pobili mečem; já jediný jsem zůstal, a hledají života mého, by mi jej vzali."""
Gen 3:18,1,Starý zákon,"Trní a bodláčí tobě ploditi bude, i budeš jísti byliny polní."
Acts 4:16,1,Nový zákon,"a radili se mezi sebou: „Co máme udělati s těmi lidmi? Vždyť je všem obyvatelům Jeruzaléma známo, že se skrze ně stalo patrné znamení, a my to nemůžeme popříti."
Isa 50:2,1,Starý zákon,"Proč, když přicházím, není žádného, když volám, žádný se neozývá? Zdaliž jest naprosto ukrácena ruka má, aby nemohla vykoupiti? A žádné-liž není ve mně moci k vysvobození? Aj, žehráním svým vysušuji moře, obracím řeky v poušť, až se smrazují ryby jejich, proto že nebývá vody, a mrou žízní."
Gen 18:6,1,Starý zákon,"Abraham, pospíšiv do stanu k Sáře, pravil: Rychle, směs tři míry jemné mouky a nadělej podpopelných chlebů."
1Kgs 17:13,1,Starý zákon,"Eliáš jí pravil: „Neboj se! jdi a učiň, jak jsi řekla; avšak mně nejprve udělej z té mouky podpopelný chlebíček a přines mi jej; sobě pak a synu svému uděláš potom."
Matt 12:3,1,Evangelia,"On pak řekl jim: Co jste nečtli, co učinil David, když lačněl, on i ti, kteříž s ním byli?"
Matt 12:4,1,Evangelia,"Kterak všel do domu Božího a chleby posvátné jedl, kterýchž jemu neslušelo jísti, ani těm, kteříž s ním byli, než toliko samým kněžím?"
1Cor 5:6,1,Nový zákon,"Neníť dobrá chlouba vaše. Zdaliž nevíte, že maličko kvasu všecko těsto nakvašuje?"
Gal 5:9,1,Nový zákon,Maličko kvasu všecko těsto nakvašuje.
Matt 16:5,1,Evangelia,"A když se přeplavili učedlníci jeho přes moře, zapomenuli vzíti chleba."
Matt 16:6,1,Evangelia,I řekl jim (Ježíš): „Hleďte a varujte se kvasu farisejského a saducejského.“
John 6:31,1,Evangelia,"Otcové naší jedli mannu na poušti, jakož psáno jest: Chléb z Nebe dal jim jísti."
Matt 15:2,1,Evangelia,"Proč učedlníci tvoji přestupují ustanovení starších? Nebo neumývají rukou svých, když mají jísti chléb."
1Cor 10:17,1,Nový zákon,"Poněvadž jeden chléb, jedno tělo mnozí jsme; všickni zajisté jednoho chleba účastni jsme."
Matt 7:9,1,Evangelia,"An který z vás jest člověk, jehož kdyby prosil syn jeho za chléb, dal by jemu kámen?"
John 2:10,1,Evangelia,"A řekl mu: Každý člověk nejprvé dobré víno dává, a když by se hojně napili, tedy to, kteréž horší. Ty zachoval jsi víno dobré až dosavad."
1Tim 5:23,1,Nový zákon,"Nepí již více vody, ale vína skrovně užívej, pro svůj žaludek a časté nemoci své."
Luke 1:15,1,Evangelia,"Bude zajisté veliký před oblíčejem Páně, a vína i nápoje opojného nebude píti, a Duchem svatým bude naplněn hned od života matky své."
Rom 14:21,1,Nový zákon,"Dobré jest nejísti masa a nepiti vína, ani na čem se koli uráží bratr tvůj, neb horší, aneb zemdlívá."
Luke 15:16,1,Evangelia,"I žádal nasytiti břicho své mlátem, kteréž svině jedly, ale žádný nedával jemu."
Ruth 2:14,1,Starý zákon,"I pravil jí Booz: „Když bude čas k jídlu, přijď sem, pojez chleba a omoč skývu v octě."" Posadila se tedy vedle žencův, on jí nahrnul pražmy, i jedla, nasytila se a ještě jí zbylo."
Matt 27:48,1,Evangelia,"A hned jeden z nich běžev, a vzav hubu, naplnil ji octem, a vloživ na tresť, napájel ho."
1Sam 16:1,1,Starý zákon,"Řekl pak Hospodin Samuelovi: I dokudž ty budeš plakati Saule, poněvadž jsem já ho zavrhl, aby nekraloval nad Izraelem? Naplň roh svůj olejem a poď, pošli tě k Izai Betlémskému; nebo jsem vybral sobě z synů jeho krále."
Jas 5:14,1,Nový zákon,"Stůně-li kdo z vás? Zavolej starších zboru, ať se modlí za něho, mažíce jej olejem ve jménu Páně."
Mark 6:13,1,Evangelia,"A ďábelství mnohá vymítali, a mazali olejem mnohé nemocné, i uzdravovali."
Matt 25:1,1,Evangelia,"Tehdy podobno bude království nebeské desíti pannám, kteréžto vzavše lampy své, vyšly proti ženichovi."
Matt 25:4,1,Evangelia,Opatrné pak vzaly olej v nádobkách svých s lampami svými.
Mark 9:3,1,Evangelia,"A učiněno jest roucho jeho stkvoucí a bílé velmi jako sníh, ješto tak bílého bělič na zemi učiniti nemůže."
1Cor 9:7,1,Nový zákon,"Kdo bojuje kdy na svůj žold? Kdo štěpuje vinnici, a z ovoce jejího není? Kdo pase stádo, a mléka od stáda nejí?"
Matt 10:18,1,Evangelia,"Ano i před vládaře i před krále vedeni budete pro mne, na svědectví proti nim, i národům."
Jas 5:1,1,Nový zákon,"Nuže nyní, boháči, plačte, kvílíce nad bídami svými, kteréž přijdou."
Col 3:11,1,Nový zákon,"V něm již není rozdílu mezi Řekem a Židem, obřezaným a neobřezaným, barbarem, Skytou, otrokem, svobodným, nýbrž všecko a ve všem jest jen Kristus. "
Luke 8:6,1,Evangelia,"A jiné padlo na skálu a vzešedši uschlo, poněvadž nemělo vláhy."
Phil 1:23,1,Nový zákon,"Ouzko pak mi jest z obou stran: žádost maje rozdělen býti, a býti s Kristem, což mnohem lépe jest:"
Sir 36:12,1,Deuterokanonické knihy,"Rozdrť hlavu knížat nepřátelských, kteří říkají: „Nikdo se nám nevyrovná!"""
Josh 19:47,1,Starý zákon,"Přišlo pak pomezí synům Dan příliš malé. Protož vstoupili synové Dan, a bojovali proti Lesen, a dobyvše ho, pobili obyvatele ostrostí meče, a vzavše je v dědictví, bydlili tam, a přezděli Lesenu Dan, vedlé jména Dan otce svého."
Gen 28:13,1,Starý zákon,"A aj, Hospodin stál nad ním, a řekl: Já jsem Hospodin, Bůh Abrahama otce tvého, a Bůh Izákův; zemi tu, na kteréž ty spíš, tobě dám a semeni tvému."
