,size,Group,Verse text
2Pet 1:1,1,3-5,"Šimon Petr, služebník a Apoštol Ježíše Krista, těm kteří spolu s námi rovné dosáhli víry v spravedlnosti Boha našeho, a Spasitele Ježíše Krista."
2Pet 2:20,1,3-5,"Nebo jestliže ti kteříž utíkali poškvrn světa skrze známost Pána našeho, a Spasitele Ježíše Krista, opět zase v ně zapleteni souce přemoženi bývají: učiněny sou jim poslední věci horší nežli první."
Luke 10:34,1,3-5,"I přistoupil k němu a ovázal jeho rány, naliv na ně oleje a vína, a vloživ jej na své hovádko dopravil ho do hospody a měl o něj péči."
Matt 5:4,1,3-5,"Blahoslavení lkající, nebo oni potěšeni budou."
Luke 7:16,1,3-5,Pojala pak všecky bázeň a velebili Boha řkouce: „Prorok veliký povstal mezi námi“ a „Bůh navštívil lid svůj.“
Rev 21:4,1,3-5,"A setřeť Bůh všelikou slzu s očí jejich, a smrti již více nebude, ani kvílení, ani křiku, ani bolesti nebude více; nebo první věci pominuly."
Matt 7:7,1,6-10,"Proste, a bude vám dáno: hledejte, a naleznete: tlucte, a bude vám otevříno."
Ps 78:20,1,3-5,"Aj, udeřilť jest v skálu, a tekly vody, a řeky se rozvodnily. Zdali také bude moci dáti chleba? Zdali nastrojí masa lidu svému?"
Isa 35:4,1,3-5,"Rcete malomyslným: Vzmužte se a nebojte se! Aj, Bůh váš odvetu konat bude, odplatí, Bůh sám přijde a spasí vás."
Matt 11:5,1,11-15,"slepí vidí, kulhaví chodí, malomocní se očišťují, hluší slyší, mrtví vstávají z mrtvých, chudým se zvěstuje evangelium,"
Jas 4:6,1,3-5,"Větší však dává milost; proto praví: „Bůh se pyšným protiví, ale pokorným dává milost.“"
Luke 18:12,1,3-5,"Postím se dvakrát za týden, desátky dávám ze všeho, co vytěžím.‘"
Acts 2:3,1,3-5,"i ukázaly se jim jazyky jako ohnivé rozdělujíce se tak, že posadil se na každém (jeden),"
1Pet 2:16,1,3-5,"jako svobodní, a ne jako lidé, kteří svobodu mají za zástěru zloby, nýbrž jako služebníci Boží."
Isa 9:6,1,3-5,"Nebo dítě narodilo se nám, syn dán jest nám, i bude knížetství na rameni jeho, a nazváno bude jméno jeho: Předivný, Rádce, Bůh silný, Rek udatný, Otec věčnosti, Kníže pokoje."
Rom 8:38,1,3-5,"Neboť jsem přesvědčen, že ani smrt ani život, ani andělé ani knížata ani mocnosti, ani věci přítomné ani budoucí, ani síla "
Gen 49:10,1,3-5,"Nebude odjata berla od Júdy, a Kníže z beder jeho, dokavádž nepřijde, který má poslán býti, a on bude očekávání národů."
Matt 21:15,1,6-10,"Jakmile velekněží a zákoníci uviděli úžasné činy, jež učinil, a děti, které v chrámě volaly: „Hosanna synu Davidovu!“, rozmrzeli se"
Luke 18:20,1,21+,"Umíš přikázaní: Nezcizoložíš, nezabiješ, nepokradeš, nepromluvíš křivého svědectví, cti otce svého i matku svou."
John 14:2,1,3-5,"V domě Otce mého jest příbytků mnoho; kdyby ne, byl bych vám to řekl, neboť jdu, abych vám připravil místo."
Matt 11:25,1,3-5,"V oné době Ježíš řekl: „Velebím tě, Otče, Pane nebe i země, že jsi skryl tyto věci před moudrými a chytrými a zjevil jsi je nemluvňatům;"
Exod 34:21,1,6-10,"Šest dní budeš pracovati, sedmého (však) dne nebudeš orati ani žíti."
John 18:36,1,3-5,"Ježíš odpověděl: „Království mé není z tohoto světa. Kdyby z tohoto světa bylo království mé, služebníci moji bránili by, abych nebyl vydán židům; ale království mé není odtud.“"
Titus 3:5,1,3-5,"(tu) nikoli ze skutků (učiněných) ve spravedlnosti, které bychom byli vykonali my, nýbrž podle svého milosrdenství (Bůh) spasil nás skrze koupel znovuzrození a obnovy Ducha svatého,"
Matt 20:31,1,3-5,"Zástup jim pohrozil, aby umlkli. Oni však ještě víc křičeli: „Pane, smiluj se nad námi, synu Davidův!“"
Luke 16:2,1,6-10,"I povolav ho, řekl jemu: Což to slyším o tobě? Vydej počet z vládařství svého, nebo již nebudeš moci déle vládnouti."
Eccl 1:2,1,3-5,Čirá marnost – pravil Kazatel – čirá marnost! Všecko (jest) marnost!
Deut 5:21,1,6-10,"Nepožádáš manželky bližního svého, aniž požádáš domu bližního svého, pole jeho, neb služebníka jeho, aneb děvky jeho, vola jeho neb osla jeho, aneb čehokoli z těch věcí, kteréž jsou bližního tvého."
Matt 10:39,1,3-5,"Kdo nalézá duši svou, ztratí ji: a kdo ztratí duši svou pro mne, nalezne ji."
Luke 2:52,1,3-5,A Ježíš prospíval moudrostí a věkem a milostí u Boha i u lidí.
John 6:14,1,3-5,"Tedy ti lidé uzřevše zázrak, kterýž učinil Ježíš, pravili: „To jest jistě ten prorok, který má přijíti na svět.“"
Gen 1:27,1,6-10,"I stvořil Bůh člověka k obrazu svému: k obrazu Božímu stvořil ho, muže a ženu stvořil je."
Rom 12:15,1,3-5,"Radújte se s radujícími, plačte s plačícími."
Jas 1:12,1,3-5,"Blahoslavený muž, kterýž snáší pokušení: nebo když bude zkušen, vezme korunu života, kterouž zaslíbil Bůh těm, kteříž ho milují."
Judg 21:22,1,3-5,"Až pak přijdou otcové jejich nebo bratři, a počnou na vás žalovati a vésti při, řekneme jim: „Slitujte se nad nimi, neboť neuchvátili jich jako činívají válečníci, vítězové, ale nedali jste, když vás za ně prosili; vy jste se tedy provinili."""
1Cor 7:24,1,3-5,"Bratří, každý ať zůstává u Boha v tom stavu, v kterém byl povolán. "
Matt 11:15/Matt 13:9,1,6-10,"Kdo má uši k slyšení, slyš."
Rom 12:2,1,3-5,"Nepřizpůsobujte se tomuto světu, ale proměňujte se obnovou své mysli, abyste se přesvědčili, co je vůle Boží, co je dobro, slušnost a dokonalost."
Ps 102:2,1,3-5,"Hospodine, slyš modlitbu mou, a volání mé přijdiž k tobě."
Luke 11:9,1,3-5,"I já-ť pravím vám: Proste, a bude-ť vám dáno: hledejte, a naleznete: tlučte, a bude-ť vám otevříno."
Luke 2:7,1,3-5,"I porodila syna svého prvorozeného a obvinula jej plénkami a položila ho v jeslích, poněvadž neměli místa v hospodě."
Matt 22:14,1,6-10,"neboť mnoho jest povolaných, ale málo vyvolených.‘“"
Matt 27:64,1,3-5,"Rozkažiž tedy ostříhati hrobu až do třetího dne, ať by snad učedlníci jeho, přijdouce v noci, neukradli ho, a řekli by lidu: Vstalť jest z mrtvých. I budeť poslední blud horší nežli první."
Esth 6:4,1,6-10,"A hned tázal se král: „Kdo je na dvoře?"" – Aman totiž byl vešel na vnitřní dvůr domu královského, chtěje vnuknouti králi, by rozkázal Mardochea pověsiti na šibenici, která, mu byla připravena. – "
John 3:3,1,3-5,"Odpověděl Ježíš a řekl jemu: Amen, amen pravím tobě: Nenarodí-li se kdo znovu, nemůž viděti království Božího."
Luke 24:7,1,3-5,"řekl, že Syn člověka musí býti vydán v ruce hříšných lidí, být ukřižován, a třetího dne vstáti,“"
Rom 1:15,1,3-5,"A tak, pokudž na mně jest, hotov jsem i vám, kteříž v Římě jste, zvěstovati evangelium."
Mark 8:36,1,3-5,"Neboť co prospěje člověku, byť celý svět získal, život (věčný) však ztratil?"
Matt 2:20,1,3-5,"řka: Vstaň a vezmi dítě i matku jeho, a jdiž do země Izraelské: neboť sou zemřeli ti jenž hledali bezživotí dítěte."
Jer 51:39,1,3-5,"V horečce jejich předložím jim nápoje jejich, a opojím je, aby se omámili, a usnuli spánkem věčným, z něhož není probuzení, praví Hospodin."
Jer 51:57,1,3-5,"A opojím činovníky a mudrce jeho, vládce a správce a junáky jeho, usnou spánkem věčným, z něhož není probuzení, dí král, jehož jméno jest „Hospodin zástupů""."
2Chr 9:1,1,3-5,"Královna pak z Sáby uslyševši pověst o Šalomounovi, přijela do Jeruzaléma, aby zkusila Šalomouna v pohádkách, s vojskem velmi velikým a s velbloudy, na nichž přinesla vonných věcí, a zlata velmi mnoho i kamení drahého. Přišla tedy k Šalomounovi, a mluvila s ním o všecko, což měla v srdci svém."
1Cor 1:23,1,3-5,"My pak kážeme Krista ukřižovaného, Židům zajisté pohoršení, Národům pak bláznovství,"
Mark 8:3,1,3-5,"a rozpustím-li je lačné do domů jejich, zhynou na cestě: nebo někteří z nich z daleka přišli."
2Sam 11:16,1,3-5,"I stalo se, když oblehl Joáb město, že postavil Uriáše proti místu, kdež věděl, že jsou nejsilnější muži."
Rom 8:35,1,3-5,"Kdo nás odloučí od lásky Kristovy? Zarmoucení-li, aneb úzkost, neb protivenství? Zdali hlad, čili nahota? Zdali nebezpečenství, čili meč?"
John 8:51,1,3-5,"Vpravdě, vpravdě vám pravím: Kdo zachovává mé slovo, neuzří smrti na věky.“"
1John 3:8,1,3-5,"kdo činí hřich, jest z ďábla, neboť ďábel hřeší od počátku. K tomu se ukázal Syn Boží, aby zkazil díla ďáblova."
John 5:29,1,3-5,"a půjdou ti, kteří dobře činili, na vzkříšení k životu, ti však, kteří zlé páchali, na vzkříšení k soudu."
John 6:70,1,3-5,"a my jsme uvěřili a poznali, že ty jsi Kristus, Syn Boží.“"
Matt 7:3,1,3-5,Proč pak vidíš třísku v oku bratra svého a trámu ve svém oku nepozoruješ?
Matt 28:18,1,6-10,"A přistoupiv Ježíš, mluvil jim, řka: Dána jest mi všeliká moc na nebi i na zemi."
John 15:15,1,3-5,"Již více nenazývám vás služebníky, neboť služebník neví, co činí pán jeho, ale nazval jsem vás přáteli, neboť jsem vám oznámil všecko, co jsem slyšel od Otce svého."
Mark 10:14,1,3-5,"Ale Ježíš vida je, zamrzel se nad tím a řekl jim: „Nechte dítek jíti ke mně a nebraňte jim, heboť takových jest království Boží."
Matt 7:25,1,3-5,"I spadl příval, a přišly řeky, a zavály větry a obořily se na ten dům; a nepadl, neboť byl založen na skále."
Matt 7:27,1,3-5,"i spadl příval,  a přišly řeky, a váli větrové, a obořili se na ten dům: i padl, a byl pád jeho veliký."
Luke 2:12,1,3-5,"A toto vám znamení: Naleznete nemluvňátko plenkami obvinuté, a položené v jeslech."
Luke 2:15,1,3-5,"I stalo se, jak andělé odešli od nich do nebe, pastýři pravili k sobě vespolek: „Pojďme až do Betlema a vizme tu událost, kterou Pán oznámil nám.“"
Luke 2:16,1,3-5,"A přišli chvátajíce: a nalezli Marii a Jozeffa, i nemluvňátko položené v jeslech."
Matt 7:5,1,3-5,"Pokrytče, vyvrhni prv břevno z oka svého: a tehdy prohlédneš, abys vyvrhl mrvu z oka bratra svého."
Rom 13:2,1,3-5,"Proto kdo se protiví mocnosti, zřízení Božímu se protiví, ti pak, kteří se protiví, odsouzení sobě zjednají. "
Matt 18:20,1,3-5,"Nebo kdežkoli shromáždí se dva neb tři ve jménu mém, tuť jsem já u prostřed nich."
Matt 7:13,1,3-5,"Vcházejte těsnou branou; nebo prostranná brána a široká cesta jest, kteráž vede k zahynutí, a mnoho jest těch, kteříž vcházejí skrze ni."
Job 19:26,1,3-5,"A zase oblečen budu kůží svou, a v těle svém uzřím Boha svého."
1Sam 15:2,1,3-5,"Toto praví Hospodin zástupů: „Rozpomněl jsem se na vše, co učinil Amalek Israelovi, kterak mu zastoupil cestu, když vystupoval z Egypta."
Matt 22:37,1,3-5,"I řekl mu Ježíš: Milovati budeš Pána Boha svého z celého srdce svého, a ze vší duše své, a ze vší mysli své."
Acts 2:17,1,11-15,"»V posledních dnech, praví Bůh, vyleji část svého Ducha na všechny lidi; prorokovati budou vaši synové a vaše dcery; vaši jinoši budou míti vidění, vaši starci budou sníti sny;"
Matt 15:13,1,3-5,"On pak odpověděl: „Všeliké štípení, jehož neštípil Otec můj nebeský, bude z kořene vyvráceno."
Ps 26:11,1,3-5,"Já pak v upřímnosti své chodím, vykupiž mne, a smiluj se nade mnou."
Matt 4:10,1,3-5,"Tedy řekl mu Ježíš: Odejdiž, satane; neboť psáno jest: Pánu Bohu svému klaněti se budeš, a jemu samému sloužiti budeš."
Wis 16:24,1,3-5,"Příroda totiž, která tobě, svému tvůrci, slouží, stupňuje síly své, aby trestala nespravedlivce, a (zase) je zeslabuje, aby dobře činila těm, kdož doufají v tebe."
Mark 9:30,1,3-5,"Učil pak učeníky své a řekl jim: „Syn člověka bude vydán v ruce lidské, a zabijí ho, a když bude zabit, třetího dne vstane z mrtvých.“"
1Cor 13:13,1,3-5,"Nyní pak zůstávají, víra, naděje, láska, tyto tři věci: větší pak z nich jest láska."
Prov 31:10,1,11-15,Ženu statečnou kdo nalezne? Nebo daleko nad perly cena její.
John 18:9,1,6-10,"to aby se naplnilo slovo, jež měl na mysli: »Z těch, které jsi mi dal, jsem neztratil ani jednoho«."
Rom 8:22,1,3-5,"Víme zajisté, že veškeré tvorstvo spolu sténá a trpí bolest až dosavad. "
2Cor 2:6,1,16-20,"Toto pokárání od většiny, kterého se mu dostalo, stačí; "
1Cor 5:8,1,3-5,"Proto slavme hody nikoli s kvasem starým, ani s kvasem špatnosti a nešlechetnosti, nýbrž s přesnicemi upřímnosti a pravdy."
Gen 46:27,1,3-5,"Synové Josefovi, kteří se mu narodili v Egypte, byly dvě duše. Všech duší domu Jakobova, které přišly do Egypta, bylo sedmdesát."
Luke 1:37,1,3-5,Bohu není nic nemožného.“ 
Matt 7:12,1,3-5,"Všecko tedy, cokoli chcete, aby vám lidé činili, i vy čiňte jim. To-ť zajisté jest Zákon i Proroci."
Gal 5:21,1,3-5,"závisti, opilství, nestřídmost a podobné; a to vám předpovídám, jak jsem vám již i předpověděl: lidé, kteří takové věci činí, nebudou mít údělu v království Božím. "
Luke 2:35,1,3-5,"tvou vlastní duší pronikne meč -, aby bylo zjeveno smýšlení mnohých srdcí.“"
Luke 6:36,1,3-5,"Protož buďte milosrdní, jako i Otec váš milosrdný jest."
1Pet 3:9,1,3-5,"neodplacujíce zlého za zlé, ani zlořečenství za zlořečenství, ale naproti dobrořečíce: nebo k tomu povoláni ste, abyste požehnáním dědičně vládli."
1Cor 1:25,1,3-5,"Neboť, co je u Boha pošetilé, je moudřejší než lidé, a co je u Boha slabé, je silnější než lidé."
Gen 12:4,1,3-5,"Tedy vyšel Abram, jakož byl přikázal jemu Pán, a šel s ním Lot: v sedmdesáti pěti letech byl Abram, když vycházel z Háran."
Gen 40:14,1,3-5,"Vzpomeň si jen na mne, až se budeš míti dobře, a prokaž mi milost, že se přimluvíš za mne u faraona, aby mě vyvedl z tohoto žaláře;"
Ezra 9:14,1,3-5,"abychom se neobrátili, a nerušili přikázaní tvých, ani se manželstvím nespojovali s lidmi ohavností těchto: Zdaliž si se rozhněval na nás až do skonání, abys nenechal nám ostatků k zachování?"
Zech 4:13,1,3-5,"I řekl mi: „Zda (skutečně) nevíš, co tyto věci jsou?"" Odpověděl jsem: „Ne, pane můj!"""
Jer 6:3,1,3-5,"Přijdou na ni pastýři se svými stády, rozbijí na ní stany kolem dokola; spase každý, co mu do rukou přijde."
Ezek 24:19,1,11-15,"I řekl mně lid: „Proč nám neoznamuješ, co znamenají tyto věci, jež činíš?"""
Deut 11:9,1,3-5,"a dlouho byli živi v té zemi, oplývající mlékem a medem, kterou přísežně slíbil Hospodin otcům vašim a jejich potomstvu."
Gen 1:31,1,3-5,"A viděl Bůh všecko, co byl učinil, a bylo to velmi dobré. A nastal večer a jitro, den šestý."
Matt 10:18,1,3-5,"Ano i před vládaře i před krále vedeni budete pro mne, na svědectví proti nim, i národům."
Luke 8:6,1,6-10,"A jiné padlo na skálu a vzešedši uschlo, poněvadž nemělo vláhy."
Sir 36:12,1,3-5,"Rozdrť hlavu knížat nepřátelských, kteří říkají: „Nikdo se nám nevyrovná!"""
John 15:7,1,6-10,"Zůstanete-li ve mně a mé řeči zůstanou ve vás, poproste, oč chcete, a dostane se vám toho. "
Ps 2:9,1,6-10,"Roztlučeš je prutem železným, a jako nádobu hrnčířskou roztříštíš je."
John 18:7,1,6-10,Zeptal se jich po druhé: „Koho hledáte?“ Oni řekli: „Ježíše Nazorejského!“
Heb 10:2,1,3-5,"sic jinak byly by přestaly se přínášeti, poněvadž by neměli již žádného vědomí hříchu ti, kteří konají službu (Boží), jsouce jednou očištěni."
Deut 5:9,1,3-5,"Nebudeš se jim klaněti, ani jich ctíti. Nebo já jsem Hospodin Bůh tvůj, Bůh silný, horlivý, navštěvující nepravost otců na synech do třetího i čtvrtého pokolení těch, kteříž nenávidí mne,"
Eccl 12:8,1,3-5,"Marnost nad marnostmi, řekl kazatel, a všecko marnost."
2Cor 5:8,1,3-5,"Doufánlivé pak mysli jsme, a dobrou vůli máme raději vyjíti z těla, a býti přítomní Pánu."
Jdt 13:24,1,3-5,"Požehnaný Pán, kterýž stvořil nebe i zemi, kterýž tebe zpravoval k ránám hlavy knížete nepřátel naších:"
1Chr 29:7,1,6-10,"A dali k službě domu Božího zlata pět tisíc centnéřů, a deset tisíc zlatých, stříbra pak deset tisíc centnéřů, a mědi osmnácte tisíc centnéřů, a železa sto tisíc centnéřů."
1John 4:20,1,3-5,"Řekne-li někdo „Miluji Boha“ a nenávidí-li bratra svého, jest lhář; neboť kdo nemiluje bratra svého, kterého vidí, kterak může milovati Boha, jehož nevidí?"
Exod 31:16,1,3-5,Ať zachovávají synové Israelovi sobotu a slaví ji od pokolení do pokolení. Jeť (to) věčná úmluva
1Cor 7:26,1,6-10,"Mé mínění tedy je toto: V nastávající tísni je to dobré; je dobře, aby člověk zůstal tak, jak jest. "
Jer 34:22,1,3-5,"Aj, já přikáži, dí Hospodin, přivedu je zase k tomuto městu, i budou bojovati proti němu, dobudou ho, a vypálí je ohněm; města pak judská obrátím v pustinu, že budou liduprázdná."
2Chr 15:12,1,3-5,"A vešli v smlouvu, aby hledali Hospodina Boha otců svých, z celého srdce svého a ze vší duše své,"
Gen 49:22,1,3-5,"Ratolest rostoucí Jozef, ratolest rostoucí podlé studnice; ratolesti vycházely nad zed."
Matt 26:45,1,3-5,"Nato přišel k učeníkům svým a řekl jim: „Spěte již a odpočívejte; hle přiblížila se hodina, a Syn člověka bude vydán v ruce hříšníků."
Acts 26:9,1,6-10,Já jsem pokládal za svou povinnost podniknouti všecko možné proti jménu Ježíše Nazorejského
1Tim 6:11,1,11-15,"Ale ty, člověče Boží, se toho vystříhej. Usiluj o spravedlnost, zbožnost, víru, lásku, trpělivost, mírnost. "
Jer 46:16,1,6-10,"Mnohoť bude těch, kteříž klesnou a padnou jeden na druhého, a řeknou: Vstaň, a navraťme se k lidu svému, a do země, v níž jsme se zrodili, před mečem toho zhoubce."
Deut 9:9,1,6-10,"(tehdy), když jsem vystoupil na horu, abych dostal kamenné desky, desky úmluvy, kterou Hospodin s vámi učinil, když jsem trval na hoře čtyřicet dní a nocí chleba nejeda a vody nepije."
Titus 1:12,1,3-5,"Řekl jeden z nich, vlastní jejich prorok: Kretenští jsou vždycky lháři, zlá hovada, břicha lenivá."
Matt 27:63,1,3-5,"a řekli: „Pane, my jsme se rozpomenuli, že ten svůdce jsa ještě živ řekl: ,Po třech dnech vstanu.‘"
Ps 62:11,1,3-5,"budou vydáni na pospas meči, kořistí šakalů se stanou."
2Cor 7:10,1,11-15,"Zármutek totiž, který jest podle Boha, působí pokání ke spáse, kterého se nelituje, ale zármutek světa působí smrt."
Acts 10:47,1,3-5,"„Může někdo zabrániti, aby nebyli vodou pokřtěni ti, kdož přijali Ducha svatého jako my?“"
Jas 5:9,1,3-5,"Nevzdychejtež jedni proti druhým, bratří, abyste nebyli odsouzeni. Aj, soudce již přede dveřmi stojí."
Esth 4:1,1,3-5,"Kteréžto věci když uslyšel Mardocheus, roztrhl roucha svá, a oblékl se v pytel, sypaje popel na hlavu: a na ulici prostřed města hlasem velikým křičel, ukazuje hořkost mysli své,"
Jdt 13:15,1,16-20,"i sběhli se k ní všichni, od nejmenšího do největšího, neboť se byli domnívali, že již nepřijde."
Prov 12:10,1,3-5,"Pečuje spravedlivý o život hovádka svého, srdce pak bezbožných ukrutné jest."
Mark 14:72,1,3-5,"A hned zakokrhal kohout po druhé. I vzpomněl si Petr na slova, jak mu Ježíš řekl: „Než kohout dvakrát zakokrhá, třikrát mě zapřeš.“ Vzpamatoval se a plakal. "
Josh 12:8,1,3-5,"Na horách i na rovinách, i po polích, i v údolích, i na poušti a na poledne, zemi Hetejského, Amorejského, Kananejského, Ferezejského, Hevejského a Jebuzejského:"
Sir 13:8,1,3-5,"Bude tě zahanbovat hostinami svými, dokud tě nevyjí několikrát, a na konec vysměje se tobě; potom vida tě, nechá tě na holičkách, a hlavou bude nad tebou pokyvovat."
John 3:13,1,3-5,"Žádný nevystoupil do nebe kromě toho, který sestoupil z nebe, totiž Syn člověka. "
2Macc 2:6,1,3-5,"Poté přišli společně někteří z jeho družiny, aby si poznamenali to místo, ale nemohli (je) najíti."
Matt 11:7,1,3-5,"A když oni odešli, počal Ježíš praviti zástupům o Janovi: Co jste vyšli na poušť viděti? Třtinu-li větrem se klátící?"
Luke 7:24,1,3-5,"A když poslové Janovi odešli, počal mluviti k zástupům o Janovi: „Co jste vyšli na poušť viděti? třtinu-li větrem se klátící?"
Num 11:20,1,3-5,"nýbrž celý měsíc, až vám poleze nosem a zoškliví se, a to proto, že jste zavrhli Hospodina, který jest uprostřed vás, a že jste před ním plakali říkajíce: „Proč jsme z Egypta vyšli?"""
Jer 26:16,1,3-5,"I řekli činovníci a všecek lid kněžím a prorokům: „Tento muž nezasluhuje, aby byl odsouzen na smrt, poněvadž ve jménu Hospodina, Boha našeho, nám mluvil."""
1Cor 10:24,1,6-10,"Žádný ať nehledá toho, což jest jeho vlastní, ale což jest druhého."
Matt 5:28,1,3-5,"Ale jáť pravím vám: Že každý, kdož by pohleděl na ženu ku požádání jí, již zcizoložil s ní v srdci svém."
Matt 5:37,1,3-5,"Budiž však řeč vaše: „ano, ano“; „ne, ne“; co nad to jest, ze zlého jest."
2Tim 3:10,1,6-10,"Ty jsi však následoval mého učení, způsobu života, úmyslu, mé víry, shovívavosti, lásky, trpělivosti,"
Rom 15:17,1,6-10,"Mám tedy čím se honositi v Kristu Ježíši ve věcech, které se vztahují k Bohu; "
Mark 4:26,1,3-5,"Dále řekl: „Království Boží jest tak, jako když člověk vrhne símě na zemi;"
Lev 22:2,1,3-5,"Rci Áronovi a jeho synům, ať se varují (znesvětit), co je zasvěceno v dar (Bohu) od synův Israelových, a neposkvrňují věcí mně zasvěcených, které přinášejí v obět. Jáť Hospodin."
2Cor 5:15,1,3-5,"a za všecky zemřel (Kristus), aby ti, kteří jsou živi, nežili již sobě, nýbrž tomu, jenž za ně umřel a z mrtvých vstal."
Prov 16:21,1,3-5,"Kdo jest rozumné mysli, bude prohlášen za mudrce, a kdo umí sladce mluvit, bude míti úspěch."
Gen 46:33,1,3-5,"Když vás povolá a řekne: „Jaké jest vaše zaměstnání,"""
Mark 14:62,1,6-10,"Ježíš odpověděl: „Jsem, a uvidíte Syna člověka seděti po pravici Moci a přicházeti s oblaky nebeskými.“"
Jer 19:5,1,3-5,"Vzdělali také výsosti Bálovi, aby pálili syny své ohněm v zápaly Bálovi, čehož jsem nepřikázal, aniž jsem o tom mluvil, nýbrž ani nevstoupilo na mé srdce."
Num 27:5,1,3-5,Ten mu pravil:
Esth 1:5,1,6-10,"(A když se vyplnili dnové ti, učinil král všemu lidu, což ho koli bylo v Susan městě královském, od největšího až do nejmenšího, hody za sedm dní na paláci v zahradě při domě královském.)"
Luke 2:8,1,3-5,"A pastýři byli v krajině též ponocujíce, a stráž noční držíce nad svým stádem."
2Chr 25:17,1,3-5,"Amasjáš tedy, král judský, poradiv se velmi nešťastně, vzkázal Joasovi, synu Joachaza, syna Jehuova, králi israelskému: „Přijď, (a) podívejme si do očí!"""
Matt 11:30,1,3-5,"Jho mé zajisté jestiť rozkošné, a břímě mé lehké."
Matt 19:28,1,3-5,"Ježíš pak řekl jim: Amen pravím vám, že vy, kteříž jste následovali mne, v druhém narození, když se posadí Syn člověka na trůnu velebnosti své, sednete i vy na dvanácti trůních, soudíce dvanáctero pokolení Izraelské."
Gen 1:1,1,3-5,Na počátku stvořil Bůh nebe a zemi.
Gen 1:4,1,3-5,"A viděl Bůh světlo, že bylo dobré; i oddělil Bůh světlo od tmy."
John 3:7,1,3-5,"Nediviž se, že jsem řekl tobě: Musíte se znovu zroditi."
Acts 16:31,1,3-5,"A oni řekli: Věř v Pána Ježíše Krista, a budeš spasen ty i dům tvůj."
Matt 27:40,1,3-5,"a říkajíce: Ha, kterýž rušíš Chrám Boží, a ve třech dnech jej zase vzděláváš: pomoziž sám sobě: jsi-li Syn Boží, sstupiž s kříže."
Ps 94:18,1,3-5,"Již jsem byl řekl: Klesla noha má, ale milosrdenství tvé, ó Hospodine, zdrželo mne."
Ezra 5:16,1,3-5,"Tedy Sesbazar ten přišed, založil grunty domu Božího, kterýž jest v Jeruzalémě, a od toho času až po dnes staví se, a ještě není dokonán."
Matt 16:14,1,3-5,"I řekli (jemu): Jedni Janem Křtitelem, jiní Eliášem, jiní Jeremiášem neb jedním z proroků.“"
Jer 10:23,1,3-5,"Vím, Hospodine, že není v moci člověka cesta jeho, aniž jest v moci muže toho, kterýž chodí, aby spravoval krok svůj."
Jer 32:22,1,3-5,"A dals jim zemi tuto, kterouž jsi přisáhl dáti otcům jejich, zemi oplývající mlékem a strdí."
John 15:25,1,3-5,"Ale (to se dělo a děje), aby se naplnilo slovo, které jest napsáno v zákoně jejich: ,Nenáviděli mě bez příčiny‘."
Ps 37:5,1,6-10,"Uval na Hospodina cestu svou, a slož v něm naději, onť zajisté všecko spraví."
Gal 6:2,1,6-10,"Jedni druhých břemena neste, a tak plňte zákon Kristův."
Phil 4:15,1,3-5,"Víte pak i vy, Filippští, že při počátku evangelia, když jsem vyšel z Macedonie, žádná církev se nezúčastnila se mnou v účtech příjmů a vydání, leč vy jediní;"
John 19:36,1,3-5,"Staloť se to zajisté, aby se naplnilo Písmo: Kosti mu nezlomíte."
Matt 26:31,1,3-5,"Tedy dí jim Ježíš: Všickni vy zhoršíte se nade mnou této noci. Nebo psáno jest: Bíti budu pastýře, a rozprchnouť se ovce stáda."
Gen 1:28,1,3-5,"A požehnal jim Bůh, a řekl jim Bůh: Ploďtež se a rozmnožujte se, a naplňte zemi, a podmaňte ji, a panujte nad rybami mořskými, a nad ptactvem nebeským, i nad všelikým živočichem hýbajícím se na zemi."
Luke 12:20,1,3-5,"Řekl pak jemu Bůh: Blázne, této noci požádají duše tvé od tebe, to pak cožs připravil, čí bude?"
Ps 31:6,1,3-5,"V ruce tvé poroučím ducha svého, nebo jsi mne vykoupil, Hospodine, Bože silný a věrný."
Ps 138:8,1,3-5,"Hospodin dokoná za mne; nebo milosrdenství tvé, Hospodine, na věky, aniž díla rukou svých kdy opustíš."
Matt 20:34,1,3-5,"Ježíš se nad nimi slitoval, dotkl se jejich zraků, a hned nabyli zraku a následovali ho."
Luke 11:10,1,3-5,"neboť každý, kdo prosí, béře; a kdo hledá, nalézá, a tomu, kdo tluče, bude otevřeno."
2Cor 11:26,1,3-5,"Na cestách často, v nebezpečenství na řekách, v nebezpečenství od lotrů, v nebezpečenství od svého pokolení, v nebezpečenství od pohanů, v nebezpečenství v městě, v nebezpečenství na poušti, v nebezpečenství na moři, v nebezpečenství mezi falešnými bratřími."
Lam 5:16,1,3-5,"Spadla koruna s hlavy naší; běda nám již, že jsme hřešili."
John 16:17,1,3-5,"I řekli někteří z učeníků jeho k sobě vespolek: „Co jest to, co nám praví: ,Maličko, a neuzříte mne, a opět maličko, a uzříte mě‘ a ,poněvadž jdu k Otci?‘“"
Mark 6:16,1,3-5,"Když o tom uslyšel Heródes, řekl: „Jan, kterého jsem sťal, vstal z mrtvých.“"
Ps 113:3,1,3-5,Od východu slunce až do západu jeho chváleno buď jméno Hospodinovo.
Wis 19:4,1,3-5,"Pudil je totiž k tomu konci zasloužený tlak; způsobil, že zapomněli na to, co se bylo přihodilo, aby doplnili trest, kterého se nedostávalo ranám jejich,"
