,Source,Target,Value
202,Čech,Mt 5:8,6
203,Čech,L 14:11,4
204,Čech,L 24:29,4
205,Čech,Mt 25:41,3
206,Čech,2Tm 4:7,4
207,Čech,1K 15:17,7
208,Čech,Mt 16:19,3
209,Čech,L 16:3,3
210,Čech,Mt 7:15,6
211,Čech,J 3:19,3
212,Čech,Jb 19:25,3
213,Čech,J 8:58,4
214,Čech,J 10:30,6
215,Čech,Mt 9:4,3
216,Čech,Mk 16:6,3
217,Čech,J 11:24,3
218,Čech,L 16:13,6
219,Čech,Mk 8:2,6
220,Čech,J 5:33,3
221,Čech,J 18:37,7
222,Čech,Mt 9:5,4
223,Čech,Sk 5:39,4
224,Čech,R 16:24,5
225,Čech,J 11:3,3
226,Čech,Mk 10:7,3
227,Čech,2Tm 4:3,3
228,Čech,Nu 33:38,6
229,Čech,L 2:48,3
230,Čech,L 2:49,3
231,Čech,Sk 7:33,3
232,Čech,Ju 1:9,3
233,Čech,J 8:7,4
234,Čech,L 4:33,4
235,Čech,Mk 1:23,4
236,Čech,R 4:7,5
237,Čech,L 2:11,5
238,Čech,Mk 12:34,3
239,Čech,Tit 2:12,3
240,Čech,Mk 14:38,3
241,Čech,Mt 5:24,3
242,Čech,L 6:37,4
243,Čech,1K 13:3,3
244,Čech,Mk 7:34,4
245,Čech,Mt 5:20,13
246,Čech,Mt 18:3,9
247,Čech,2P 1:1,4
248,Čech,2P 2:20,4
249,Čech,L 10:34,3
250,Čech,Mt 5:4,3
251,Čech,L 7:16,3
252,Čech,Zj 21:4,3
253,Čech,Iz 35:4,3
254,Čech,Mt 11:5,3
255,Čech,L 18:12,3
256,Čech,1P 2:16,3
257,Čech,Iz 9:6,4
258,Čech,Mt 21:15,7
259,Čech,L 18:20,3
260,Čech,J 18:36,3
261,Čech,L 16:2,5
262,Čech,L 2:52,5
263,Čech,R 12:15,3
264,Čech,Sd 21:22,3
265,Čech,R 12:2,3
266,Čech,Mt 2:20,4
267,Čech,J 8:51,4
268,Čech,J 6:70,3
269,Čech,Mt 7:25,3
270,Čech,Mt 7:27,3
271,Československý zemědělec,Mt 20:16,3
272,Československý zemědělec,Mt 6:11/L 11:3,5
273,Český učitel,L 6:27,4
274,Český učitel,Mt 7:1,3
275,Český učitel,Z 2:9,4
276,Český učitel,L 18:42,3
277,Český učitel,L 20:25,3
278,Český učitel,L 18:20,13
279,Český učitel,Mt 19:18,15
280,Český učitel,Mk 10:14,3
281,Český učitel,L 10:27,3
282,Český učitel,Ex 20:13/Dt 5:17,11
283,Moravský večerník,Mt 3:3/J 1:23/Mk 1:3/L 3:4/Iz 40:3,10
284,Moravský večerník,Ex 20:15/Dt 5:19,5
285,Moravský večerník,Ex 20:12/Dt 5:16/Ef 6:2,8
286,Moravský večerník,L 18:42,7
287,Moravský večerník,Mt 6:11/L 11:3,3
288,Moravský večerník,Ex 20:13/Dt 5:17,6
289,Moravský večerník,Mt 6:12,5
290,Moravský večerník,Pr 26:27,11
291,Moravský večerník,L 21:6,5
292,Moravský večerník,Sk 10:47,3
293,Moravský večerník,Mt 5:38,11
294,Moravský večerník,L 2:14,6
295,Moravský večerník,Pr 12:10,3
296,Moravský večerník,1Pa 29:7,3
297,Moravský večerník,Ex 20:14/Dt 5:18,3
298,Moravský večerník,Sir 13:8,3
299,Moravský večerník,Mt 20:16,7
300,Moravský večerník,L 2:10,3
301,Moravský večerník,Mt 4:4,5
302,Moravský večerník,L 4:4,3
303,Moravský večerník,Mt 7:21,3
304,Moravský večerník,Mt 19:19,3
305,Moravský večerník,L 11:24,3
306,Polední list,Mt 6:12,3
307,Polední list,Mt 5:38,8
308,Polední list,Mk 14:62,3
309,Polední list,Mt 6:11/L 11:3,3
310,Polední list,L 8:6,3
311,Posel záhrobní,Ex 20:13/Dt 5:17,11
312,Posel záhrobní,Mt 11:28,7
313,Posel záhrobní,Mt 11:30,3
314,Posel záhrobní,Mk 13:31/Mt 24:35/L 21:33,6
315,Posel záhrobní,J 10:30,9
316,Posel záhrobní,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,3
317,Posel záhrobní,L 6:27,4
318,Posel záhrobní,1K 3:16,4
319,Posel záhrobní,J 18:7,3
320,Posel záhrobní,Mt 22:39,6
321,Posel záhrobní,J 10:16,3
322,Posel záhrobní,J 3:7,3
323,Posel záhrobní,Mt 7:21,5
324,Posel záhrobní,L 18:42,5
325,Posel záhrobní,J 1:1,4
326,Posel záhrobní,Mt 12:7,3
327,Posel záhrobní,Mt 6:33,4
328,Posel záhrobní,Mt 5:38,3
329,Posel záhrobní,Da 5:25,3
330,Posel záhrobní,L 2:14,4
331,Přítomnost,Ex 20:12/Dt 5:16/Ef 6:2,5
332,Přítomnost,Ex 20:15/Dt 5:19,6
333,Přítomnost,Ex 20:13/Dt 5:17,14
334,Přítomnost,Mt 19:19,4
335,Přítomnost,Mt 3:3/J 1:23/Mk 1:3/L 3:4/Iz 40:3,7
336,Přítomnost,Mt 6:11/L 11:3,3
337,Přítomnost,L 18:20,3
338,Přítomnost,Mt 22:39,3
339,Přítomnost,Ex 20:14/Dt 5:18,3
340,Přítomnost,Mt 5:38,10
341,Přítomnost,L 21:6,3
342,Přítomnost,J 1:1,8
343,Přítomnost,Mt 5:3,5
344,Přítomnost,L 8:8,3
345,Přítomnost,Mt 6:33,4
346,Přítomnost,Jr 10:23,3
347,Přítomnost,1Tm 6:11,4
348,Přítomnost,Mt 5:37,3
349,Přítomnost,Dt 31:20,3
350,Přítomnost,Gn 1:1,3
351,Přítomnost,L 20:25,4
352,Přítomnost,Pr 26:27,4
353,Přítomnost,Mt 11:5,8
354,Přítomnost,Zd 5:9,3
355,Studentský časopis,Ex 20:13/Dt 5:17,8
356,Studentský časopis,Mt 5:38,5
357,Venkov,Jr 46:16,3
358,Venkov,Mt 20:16,25
359,Venkov,Mt 6:11/L 11:3,23
360,Venkov,Dt 5:21,5
361,Venkov,L 2:10,5
362,Venkov,Jr 19:5,4
363,Venkov,Mt 3:3/J 1:23/Mk 1:3/L 3:4/Iz 40:3,14
364,Venkov,Z 31:6,3
365,Venkov,L 2:14,12
366,Venkov,Zd 5:9,10
367,Venkov,Ex 20:13/Dt 5:17,29
368,Venkov,Mt 22:39,6
369,Venkov,Ex 20:15/Dt 5:19,9
370,Venkov,R 4:21,5
371,Venkov,2Tm 4:7,11
372,Venkov,Ex 34:21,3
373,Venkov,L 18:42,12
374,Venkov,Sk 26:9,5
375,Venkov,Gn 3:19,4
376,Venkov,2K 2:6,14
377,Venkov,Mt 19:19,3
378,Venkov,Ez 24:19,6
379,Venkov,Mt 6:13,11
380,Venkov,1J 5:6,4
381,Venkov,Mt 19:18,5
382,Venkov,Z 138:8,4
383,Venkov,Mt 5:38,31
384,Venkov,Dt 9:9,5
385,Venkov,Nu 27:5,3
386,Venkov,Mt 20:34,4
387,Venkov,Z 78:20,3
388,Venkov,Pr 31:10,7
389,Venkov,1K 7:26,5
390,Venkov,Ga 6:2,6
391,Venkov,2K 7:10,9
392,Venkov,L 11:10,3
393,Venkov,Mt 7:8,3
394,Venkov,Est 6:4,4
395,Venkov,Mt 5:3,5
396,Venkov,Ex 20:12/Dt 5:16/Ef 6:2,10
397,Venkov,2K 11:26,3
398,Venkov,Pl 5:16,3
399,Venkov,Fp 1:10,3
400,Venkov,Sk 2:17,12
401,Venkov,J 15:25,3
402,Venkov,J 18:9,3
403,Venkov,1Tm 6:11,4
404,Venkov,Pr 26:27,9
405,Venkov,2S 14:5,6
406,Venkov,L 4:4,4
407,Venkov,Z 23:4,7
408,Venkov,Mt 18:7,3
409,Venkov,Iz 45:8,4
410,Venkov,J 11:25,5
411,Venkov,Z 37:5,5
412,Venkov,L 23:34,5
413,Venkov,R 15:17,7
414,Venkov,Mt 7:21,7
415,Venkov,1Tm 5:18,3
416,Venkov,Mt 5:7,3
417,Venkov,1K 10:24,4
418,Venkov,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,4
419,Venkov,2Tm 3:10,3
420,Venkov,J 1:1,7
421,Venkov,Zj 14:13,3
422,Venkov,L 21:6,14
423,Venkov,J 11:34,5
424,Venkov,L 24:7,3
425,Venkov,L 2:11,3
426,Venkov,Jud 13:15,12
427,Venkov,L 9:8,4
428,Venkov,Z 23:1,3
429,Venkov,Mk 14:62,4
430,Venkov,Est 1:5,5
431,Venkov,Gn 1:31,3
432,Venkov,Mt 28:20,4
433,Venkov,L 20:25,11
434,Venkov,Mt 22:21,5
435,Venkov,Lv 22:2,3
436,Venkov,Ef 4:4,6
437,Venkov,J 1:29,3
438,Venkov,Dt 18:3,4
439,Venkov,Mk 6:16,4
440,Venkov,2K 5:8,3
441,Venkov,Z 113:3,3
442,Venkov,Mk 10:48,6
443,Venkov,Mt 6:12,8
444,Venkov,2Pa 9:3,4
445,Venkov,Mt 11:7,3
446,Venkov,L 7:24,3
447,Venkov,Mt 25:21,6
448,Venkov,Mt 25:23,6
449,Venkov,2Ma 14:25,5
450,Venkov,Mt 4:4,4
451,Venkov,Mou 19:4,3
452,Venkov,Za 4:6,4
453,Venkov,L 18:20,3
454,Venkov,Ex 20:14/Dt 5:18,3
455,Venkov,Mk 13:31/Mt 24:35/L 21:33,3
456,Venkov,Mt 6:10,7
457,Venkov,1P 3:18,5
458,Venkov,Mt 11:28,3
459,Venkov,Da 12:3,4
460,Venkov,Mt 26:31,3
461,Venkov,Mt 6:9,8
462,Venkov,Sk 21:6,3
463,Venkov,Mt 5:8,3
464,Venkov,J 14:6,3
465,Venkov,J 18:7,3
466,Venkov,Dt 11:9,3
467,Venkov,L 11:24,3
468,Venkov,Mk 10:9,4
469,Venkov,Jr 6:3,3
470,Venkov,Mt 27:46,3
471,Venkov,1Tm 5:20,3
472,Venkov,2K 5:15,3
473,Věstník katolického duchovenstva,L 2:14,20
