,Source,Target,Value
1232,Čech,John 21:7,1
1236,Čech,John 18:9,1
1240,Čech,Rom 8:22,2
1245,Čech,John 8:5,1
1250,Čech,Mark 10:47,1
1251,Čech,2Cor 2:6,1
1259,Čech,1Cor 5:8,2
1262,Čech,Gen 46:27,1
1272,Čech,Matt 19:21,1
1273,Čech,Matt 19:22,1
1274,Čech,Luke 19:40,1
1276,Čech,Luke 1:37,1
1282,Čech,Matt 7:12,1
1294,Čech,2Thess 3:10,1
1300,Čech,Rev 21:3,1
1302,Čech,1Kgs 8:29,1
1303,Čech,Luke 8:12,1
1314,Čech,Acts 8:17,1
1321,Čech,John 11:26,1
1323,Čech,Deut 18:15,1
1325,Čech,Gal 5:21,1
1330,Čech,Gen 3:16,1
1331,Čech,Luke 2:35,1
1332,Čech,John 14:1,1
1335,Čech,Luke 6:36,1
1336,Čech,1Pet 3:9,1
1337,Čech,Ps 67:2,1
1340,Čech,Ezek 34:10,1
1347,Čech,1Cor 1:25,1
1348,Čech,Gen 12:4,1
1352,Čech,Luke 1:47,1
1353,Čech,John 9:32,1
1359,Čech,John 20:19,1
1361,Čech,Exod 20:16/Deut 5:20,1
1370,Čech,Gen 40:14,1
1379,Čech,Ezra 9:14,1
1393,Čech,2Macc 14:26,1
1397,Československý zemědělec,1Cor 8:8,1
1398,Československý zemědělec,Matt 20:16,3
1400,Československý zemědělec,Matt 6:11/Luke 11:3,5
1401,Československý zemědělec,Sir 51:24,1
1402,Československý zemědělec,1Thess 5:9,1
1403,Československý zemědělec,2Cor 1:2/Phil 1:2/2Thess 1:2/1Cor 1:3/Eph 1:2/Gal 1:3,1
1404,Československý zemědělec,Esth 6:4,1
1405,Československý zemědělec,2Cor 3:6,1
1406,Československý zemědělec,Matt 5:38,1
1409,Československý zemědělec,Zech 4:13,1
1410,Československý zemědělec,Matt 3:3/John 1:23/Mark 1:3/Luke 3:4/Isa 40:3,2
1411,Československý zemědělec,Jer 6:3,1
1412,Československý zemědělec,Matt 19:17,1
1413,Československý zemědělec,Lev 22:20,1
1414,Československý zemědělec,Neh 9:17,1
1417,Československý zemědělec,1Cor 13:13,1
1420,Československý zemědělec,Ezek 24:19,1
1421,Československý zemědělec,Luke 22:41,1
1422,Československý zemědělec,Luke 18:42,1
1424,Československý zemědělec,Matt 6:12,1
1425,Československý zemědělec,John 15:1,1
1426,Československý zemědělec,Matt 20:1,1
1430,Československý zemědělec,Matt 13:30,1
1431,Československý zemědělec,Matt 12:20,1
1432,Československý zemědělec,Isa 42:3,1
1433,Československý zemědělec,Deut 11:9,1
1438,Československý zemědělec,Luke 12:18,1
1440,Československý zemědělec,1Tim 5:18,1
1441,Československý zemědělec,Matt 18:6,1
1442,Československý zemědělec,John 6:9,1
1446,Československý zemědělec,1Sam 15:2,1
1448,Československý zemědělec,Matt 4:9,1
1449,Československý zemědělec,Gen 1:31,1
1450,Československý zemědělec,Josh 6:21,1
1454,Československý zemědělec,Prov 26:27,2
1456,Československý zemědělec,Acts 4:20,1
1457,Československý zemědělec,Matt 7:21,1
1462,Československý zemědělec,1Cor 12:15,1
1474,Československý zemědělec,Matt 7:9,1
1476,Československý zemědělec,Matt 9:17,1
1478,Československý zemědělec,Rom 13:13,1
1485,Československý zemědělec,Jas 5:14,1
1489,Československý zemědělec,Mark 9:2,1
1492,Československý zemědělec,Exod 20:13/Deut 5:17,2
1493,Československý zemědělec,Matt 10:18,1
1494,Československý zemědělec,Jas 5:1,1
1495,Československý zemědělec,Matt 6:10,1
1497,Československý zemědělec,Luke 8:6,1
1499,Československý zemědělec,Sir 36:12,1
